NOM,ANNREF,GEOGRAPHIE,CODE_GEO,N122_LIB,N122_MOD,N122,N110d_LIB,N110d_MOD,N110d,RA2020_001_DIM3_LIB,RA2020_001_DIM3_MOD,RA2020_001_DIM3,VALEUR_EXTRAPOLEE,VALEUR_BRUTE,NB_ETAB,IMPUTATION
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations spécialisées,0.13,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations spécialisées,0.13,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations spécialisées,0.14,Indicateurs,Superficie agricole utilisé,002,7.74,7.74,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations spécialisées,0.14,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations spécialisées,0.14,Indicateurs,Superficie agricole utilisé,002,,,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations spécialisées,0.14,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations spécialisées,0.14,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations bovines spéci,0.15,Indicateurs,Superficie agricole utilisé,002,0,0,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations bovines spéci,0.15,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations bovines spéci,0.15,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations bovines spéci,0.15,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations bovines spéci,0.15,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations bovines spéci,0.16,Indicateurs,Superficie agricole utilisé,002,2.1,2.1,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations bovines spéci,0.16,Indicateurs,Superficie agricole utilisé,002,,,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations bovines spéci,0.16,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations bovines spéci,0.16,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations bovines spéci,0.16,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations bovines - lai,0.17,Indicateurs,Superficie agricole utilisé,002,0,0,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations bovines - lai,0.17,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations bovines - lai,0.17,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations bovines - lai,0.17,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations bovines - lai,0.17,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations avec ovins et,0.18,Indicateurs,Superficie agricole utilisé,002,0,0,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations avec ovins et,0.18,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations avec ovins et,0.18,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations avec ovins et,0.18,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations avec ovins et,0.18,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations spécialisées,0.19,Indicateurs,Superficie agricole utilisé,002,0,0,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations spécialisées,0.19,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations spécialisées,0.19,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations spécialisées,0.19,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations spécialisées,0.19,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations de polycultur,0.20,Indicateurs,Superficie agricole utilisé,002,0,0,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations de polycultur,0.20,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations de polycultur,0.20,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations de polycultur,0.20,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations de polycultur,0.20,Indicateurs,Superficie agricole utilisé,002,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Toutes exploitations,0,Indicateurs,ETP (Équivalent Temps Plein,003,5.75,5.75,3,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Toutes exploitations,0,Indicateurs,ETP (Équivalent Temps Plein,003,,,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Toutes exploitations,0,Indicateurs,ETP (Équivalent Temps Plein,003,,,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Toutes exploitations,0,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Toutes exploitations,0,Indicateurs,ETP (Équivalent Temps Plein,003,,,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations spécialisées,0.11,Indicateurs,ETP (Équivalent Temps Plein,003,4.375,4.375,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations spécialisées,0.11,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations spécialisées,0.11,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations spécialisées,0.11,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations spécialisées,0.11,Indicateurs,ETP (Équivalent Temps Plein,003,,,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations spécialisées,0.12,Indicateurs,ETP (Équivalent Temps Plein,003,0,0,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations spécialisées,0.12,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations spécialisées,0.12,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations spécialisées,0.12,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations spécialisées,0.12,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations spécialisées,0.13,Indicateurs,ETP (Équivalent Temps Plein,003,0,0,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations spécialisées,0.13,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations spécialisées,0.13,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations spécialisées,0.13,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations spécialisées,0.13,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations spécialisées,0.14,Indicateurs,ETP (Équivalent Temps Plein,003,1,1,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations spécialisées,0.14,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations spécialisées,0.14,Indicateurs,ETP (Équivalent Temps Plein,003,,,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations spécialisées,0.14,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations spécialisées,0.14,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations bovines spéci,0.15,Indicateurs,ETP (Équivalent Temps Plein,003,0,0,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations bovines spéci,0.15,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations bovines spéci,0.15,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations bovines spéci,0.15,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations bovines spéci,0.15,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations bovines spéci,0.16,Indicateurs,ETP (Équivalent Temps Plein,003,0.375,0.375,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations bovines spéci,0.16,Indicateurs,ETP (Équivalent Temps Plein,003,,,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations bovines spéci,0.16,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations bovines spéci,0.16,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations bovines spéci,0.16,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations bovines - lai,0.17,Indicateurs,ETP (Équivalent Temps Plein,003,0,0,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations bovines - lai,0.17,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations bovines - lai,0.17,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations bovines - lai,0.17,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations bovines - lai,0.17,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations avec ovins et,0.18,Indicateurs,ETP (Équivalent Temps Plein,003,0,0,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations avec ovins et,0.18,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations avec ovins et,0.18,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations avec ovins et,0.18,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations avec ovins et,0.18,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations spécialisées,0.19,Indicateurs,ETP (Équivalent Temps Plein,003,0,0,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations spécialisées,0.19,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations spécialisées,0.19,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations spécialisées,0.19,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations spécialisées,0.19,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations de polycultur,0.20,Indicateurs,ETP (Équivalent Temps Plein,003,0,0,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations de polycultur,0.20,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations de polycultur,0.20,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations de polycultur,0.20,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations de polycultur,0.20,Indicateurs,ETP (Équivalent Temps Plein,003,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Toutes exploitations,0,Indicateurs,Production brute standard (,004,345.4322,345.4322,3,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Toutes exploitations,0,Indicateurs,Production brute standard (,004,,,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Toutes exploitations,0,Indicateurs,Production brute standard (,004,,,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Toutes exploitations,0,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Toutes exploitations,0,Indicateurs,Production brute standard (,004,,,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations spécialisées,0.11,Indicateurs,Production brute standard (,004,255.5509,255.5509,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations spécialisées,0.11,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations spécialisées,0.11,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations spécialisées,0.11,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations spécialisées,0.11,Indicateurs,Production brute standard (,004,,,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations spécialisées,0.12,Indicateurs,Production brute standard (,004,0,0,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations spécialisées,0.12,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations spécialisées,0.12,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations spécialisées,0.12,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations spécialisées,0.12,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations spécialisées,0.13,Indicateurs,Production brute standard (,004,0,0,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations spécialisées,0.13,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations spécialisées,0.13,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations spécialisées,0.13,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations spécialisées,0.13,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations spécialisées,0.14,Indicateurs,Production brute standard (,004,87.49101,87.49101,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations spécialisées,0.14,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations spécialisées,0.14,Indicateurs,Production brute standard (,004,,,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations spécialisées,0.14,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations spécialisées,0.14,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations bovines spéci,0.15,Indicateurs,Production brute standard (,004,0,0,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations bovines spéci,0.15,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations bovines spéci,0.15,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations bovines spéci,0.15,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations bovines spéci,0.15,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations bovines spéci,0.16,Indicateurs,Production brute standard (,004,2.3903,2.3903,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations bovines spéci,0.16,Indicateurs,Production brute standard (,004,,,1,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations bovines spéci,0.16,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations bovines spéci,0.16,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations bovines spéci,0.16,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations bovines - lai,0.17,Indicateurs,Production brute standard (,004,0,0,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations bovines - lai,0.17,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations bovines - lai,0.17,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations bovines - lai,0.17,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations bovines - lai,0.17,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations avec ovins et,0.18,Indicateurs,Production brute standard (,004,0,0,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations avec ovins et,0.18,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations avec ovins et,0.18,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations avec ovins et,0.18,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations avec ovins et,0.18,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations spécialisées,0.19,Indicateurs,Production brute standard (,004,0,0,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations spécialisées,0.19,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations spécialisées,0.19,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations spécialisées,0.19,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations spécialisées,0.19,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Exploitations de polycultur,0.20,Indicateurs,Production brute standard (,004,0,0,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Exploitations de polycultur,0.20,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Exploitations de polycultur,0.20,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,3.Moyennes exploitations,0.3,OTEX coef17,Exploitations de polycultur,0.20,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97211,Classe de taille économique,4.Grandes exploitations,0.4,OTEX coef17,Exploitations de polycultur,0.20,Indicateurs,Production brute standard (,004,,,0,OUI
RA2020_001,2020,COM,97212,Classe de taille économique,Ensemble des exploitations,0,OTEX coef17,Toutes exploitations,0,Indicateurs,Nombre d'exploitations,001,173,173,173,NON
RA2020_001,2020,COM,97212,Classe de taille économique,1.Micro exploitations,0.1,OTEX coef17,Toutes exploitations,0,Indicateurs,Nombre d'exploitations,001,118,118,118,NON
RA2020_001,2020,COM,97212,Classe de taille économique,2.Petites exploitations,0.2,OTEX coef17,Toutes exploitations,0,Indicateurs,Nombre d'exploitations,001,43,43,43,NON
