lng,lat,loginvdensity,invdensity
-61.00737,14.61779,0.1544482166667257,0.0015420200462606013
-61.04764,14.61041,0.1202016721110002,0.0002437538086532602
-61.08169,14.61427,0.12731118848161002,0.0003878975950349108
-61.00022,14.60079,0.20511990258137494,0.007633587786259542
-61.060015,14.606146,0.12652763830140754,0.0003694808793644929
-61.05455,14.6105,0.11933177140370167,0.00022941041523285156
-61.07885,14.64553,0.14085271733130741,0.0008254230293025176
-61.0737,14.6101,0.11919053644159311,0.00022714366837024418
-61.04805,14.608551,0.1330418244531085,0.000544069640914037
-60.981489,14.732438,0.2925921504474306,0.03278688524590164
-61.026251,14.627424,0.12842997709170983,0.0004153686396677051
-61.06276,14.61468,0.12859197526605415,0.00041946308724832214
-60.934306,14.538708,0.16286951187663795,0.0021551724137931034
-61.05547,14.62316,0.1271891684734674,0.00038498556304138594
-61.043579,14.597421,0.23617733727628992,0.014492753623188406
-60.9619,14.61183,0.15868726769583963,0.0018331805682859762
-61.007538,14.611474,0.1544482166667257,0.0015420200462606013
-61.05876,14.61656,0.11933177140370167,0.00022941041523285156
-61.056854,14.602316,0.12092253815250495,0.00025614754098360657
-60.936296,14.560458,0.14318872775021063,0.0009267840593141798
-61.07172,14.61241,0.11919053644159311,0.00022714366837024418
-60.844122,14.504411,0.2530848692773169,0.019230769230769232
-61.0370886326,14.6238800824,0.12980421276870052,0.0004510599909788002
-61.03333,14.61806,0.12980421276870052,0.0004510599909788002
-61.08054,14.63291,0.14318872775021063,0.0009267840593141798
-61.00817,14.61226,0.1544482166667257,0.0015420200462606013
-61.03035,14.61794,0.16429062103753578,0.0022727272727272726
-61.06998,14.61177,0.11919053644159311,0.00022714366837024418
-60.98957,14.62189,0.16170373929150425,0.002061855670103093
-61.049044,14.628471,0.12429171927501714,0.0003205128205128205
-60.99946,14.59904,0.25973030217227155,0.02127659574468085
-61.00149,14.61916,0.14674498569846664,0.0010976948408342481
-61.0505,14.6144,0.11933177140370167,0.00022941041523285156
-61.09066,14.66971,0.22953106112437666,0.01282051282051282
-61.04967,14.61446,0.1202016721110002,0.0002437538086532602
-60.935653,14.688278,0.12916974854275978,0.00043431053203040176
-61.01801,14.62075,0.132457187931732,0.0005263157894736842
-60.903536,14.455105,0.20325282050390903,0.0072992700729927005
-61.03139,14.61837,0.1325034357384372,0.0005277044854881266
-60.97912,14.6255,0.21443402172070247,0.009433962264150943
-61.08847,14.6052,0.12822266331121057,0.00041017227235438887
-61.05424,14.59758,0.1361163655825682,0.0006447453255963894
-61.06363,14.60382,0.12652763830140754,0.0003694808793644929
-61.07002,14.63009,0.12522721920514968,0.0003403675970047651
-61.02785,14.61632,0.16429062103753578,0.0022727272727272726
-61.176513,14.744814,0.14091013957942697,0.0008278145695364238
-61.072049,14.604165,0.1238396172274822,0.0003112356053532524
-61.08446,14.60525,0.13007676623010664,0.00045840018336007336
-61.061675,14.616188,0.12859197526605415,0.00041946308724832214
-60.910826,14.5828,0.1516120795534807,0.001366120218579235
-61.0709542036,14.6206032549,0.12919876584560838,0.00043506634761801175
-61.04658,14.60028,0.1330418244531085,0.000544069640914037
-61.07182,14.60959,0.11919053644159311,0.00022714366837024418
-61.06884,14.60763,0.12652763830140754,0.0003694808793644929
-61.066968,14.538511,0.15457741639765474,0.0015503875968992248
-60.97886,14.62574,0.21443402172070247,0.009433962264150943
-61.054085,14.616166,0.11933177140370167,0.00022941041523285156
-60.97979,14.65685,0.1428875647984986,0.0009132420091324201
-61.01227,14.61353,0.1544482166667257,0.0015420200462606013
-61.0607528687,14.6253613541,0.12171042249696393,0.00027023375219564923
-61.0564478771,14.6082753571,0.12092253815250495,0.00025614754098360657
-61.04314,14.59538,0.23617733727628992,0.014492753623188406
-60.981781,14.505509,0.1782117710628721,0.003656307129798903
-61.07802,14.6203,0.12919876584560838,0.00043506634761801175
-60.920734,14.593172,0.1826694443345862,0.0041928721174004195
-60.99379,14.61993,0.16170373929150425,0.002061855670103093
-61.045521,14.831642,0.14551533167799316,0.0010362694300518134
-61.04083,14.61249,0.16444456276083558,0.002285714285714286
-60.982999,14.533009,0.15582273060516516,0.0016326530612244899
-61.03327,14.61821,0.12980421276870052,0.0004510599909788002
-61.174246,14.74864,0.13823961649548294,0.0007217610970768675
-61.07456,14.61642,0.11919053644159311,0.00022714366837024418
-61.0654688784,14.6040821089,0.12652763830140754,0.0003694808793644929
-61.05993,14.61699,0.12859197526605415,0.00041946308724832214
-61.03856,14.61827,0.12980421276870052,0.0004510599909788002
-61.04822,14.61466,0.1202016721110002,0.0002437538086532602
-61.0504245758,14.6143154849,0.1202016721110002,0.0002437538086532602
-60.925369,14.508687,0.16860796120178506,0.0026560424966799467
-61.06318,14.63669,0.14771829934571265,0.001148105625717566
-61.00084,14.61118,0.12804516653083256,0.0004057618178129438
-61.0746717453,14.6165302417,0.11919053644159311,0.00022714366837024418
-61.03242,14.61815,0.12980421276870052,0.0004510599909788002
-61.147338,14.767047,0.26425736993644544,0.022727272727272728
-61.02311,14.61867,0.1325034357384372,0.0005277044854881266
-61.06987,14.60367,0.1238396172274822,0.0003112356053532524
-61.0591,14.64182,0.13265247242026496,0.0005321979776476849
-61.0509,14.61142,0.11933177140370167,0.00022941041523285156
-61.0613,14.6155,0.12859197526605415,0.00041946308724832214
-61.03261,14.61693,0.16444456276083558,0.002285714285714286
-61.0761090184,14.6031855823,0.1238396172274822,0.0003112356053532524
-61.07846,14.61611,0.12731118848161002,0.0003878975950349108
-61.034052372,14.6181013193,0.12980421276870052,0.0004510599909788002
-61.165609,14.685481,0.21233540443616755,0.009009009009009009
-60.98881,14.64859,0.1757880496616162,0.00338409475465313
-60.98722,14.59593,0.2506903984389969,0.018518518518518517
-61.0239672661,14.6185788695,0.1325034357384372,0.0005277044854881266
-60.99641,14.59667,0.25973030217227155,0.02127659574468085
-61.0448026657,14.6159488707,0.1202016721110002,0.0002437538086532602
-61.0564595744,14.5971736375,0.1361163655825682,0.0006447453255963894
-61.05301,14.61444,0.11933177140370167,0.00022941041523285156
-61.091151,14.850227,0.20576925955053368,0.007751937984496124
-61.06161,14.61535,0.12859197526605415,0.00041946308724832214
-61.05709,14.60727,0.12092253815250495,0.00025614754098360657
-61.01411,14.6344,0.12942952067651292,0.0004411116012351125
-60.968,14.632,0.16969215118009143,0.002758620689655172
-61.0216751857,14.6219850766,0.132457187931732,0.0005263157894736842
-61.0186457634,14.6245793035,0.132457187931732,0.0005263157894736842
-61.0219448805,14.6194820589,0.132457187931732,0.0005263157894736842
-61.03597,14.61815,0.12980421276870052,0.0004510599909788002
-61.03833,14.61794,0.16444456276083558,0.002285714285714286
-60.902522,14.612955,0.14140276047260955,0.0008485362749257531
-61.03677,14.61839,0.12980421276870052,0.0004510599909788002
-60.99032,14.5961,0.2506903984389969,0.018518518518518517
-61.00365,14.61052,0.12804516653083256,0.0004057618178129438
-61.07994,14.603822,0.13007676623010664,0.00045840018336007336
-61.05522,14.63495,0.1278045766862161,0.00039984006397441024
-61.08101,14.61364,0.12731118848161002,0.0003878975950349108
-61.0881364346,14.6060237976,0.12822266331121057,0.00041017227235438887
-61.03904,14.62273,0.12980421276870052,0.0004510599909788002
-61.07221,14.60313,0.1238396172274822,0.0003112356053532524
-61.01896,14.61796,0.132457187931732,0.0005263157894736842
-61.01495,14.63426,0.12942952067651292,0.0004411116012351125
-61.07145,14.63881,0.13551956885042912,0.0006242197253433209
-60.962,14.6329,0.15927316838500055,0.001876172607879925
-60.962657,14.738456,0.14364163410496392,0.0009474182851729038
-60.96285,14.63253,0.15927316838500055,0.001876172607879925
-60.9749,14.64978,0.19827795135597165,0.0064516129032258064
-61.08427,14.61027,0.12731118848161002,0.0003878975950349108
-61.07544,14.61569,0.11919053644159311,0.00022714366837024418
-61.02079,14.61808,0.132457187931732,0.0005263157894736842
-60.985504,14.696705,0.16937673618781443,0.002728512960436562
-60.883554,14.466394,0.2282049114186687,0.0125
-61.028581,14.621105,0.1325034357384372,0.0005277044854881266
-61.0500812531,14.61384485,0.1202016721110002,0.0002437538086532602
-60.85207,14.560864,0.2484254983984692,0.017857142857142856
-60.926785,14.580915,0.2119318086698044,0.008928571428571428
-61.0716462135,14.6074288389,0.1238396172274822,0.0003112356053532524
-61.01841,14.481774,0.1817765975942041,0.004081632653061225
-61.07337,14.61719,0.11919053644159311,0.00022714366837024418
-61.04217,14.62415,0.12409766930714135,0.0003165057762304162
-60.99388,14.62013,0.16170373929150425,0.002061855670103093
-61.0443701708,14.6191445947,0.12409766930714135,0.0003165057762304162
-61.0522127153,14.6140836264,0.11933177140370167,0.00022941041523285156
-60.94974,14.740235,0.14517870284375267,0.0010198878123406426
-61.028581,14.621105,0.1325034357384372,0.0005277044854881266
-61.0598230362,14.6311055419,0.12364780890749469,0.0003073613032119256
-61.01096,14.61372,0.1544482166667257,0.0015420200462606013
-61.07255,14.62318,0.12919876584560838,0.00043506634761801175
-60.940658,14.544134,0.20815895490223127,0.00819672131147541
-60.99724,14.59806,0.25973030217227155,0.02127659574468085
-60.9971380236,14.5995452657,0.25973030217227155,0.02127659574468085
-60.941656,14.697343,0.1865221982110868,0.004694835680751174
-61.04664,14.61473,0.1202016721110002,0.0002437538086532602
-60.914581,14.585821,0.1669738591368838,0.002506265664160401
-61.04775,14.61034,0.1202016721110002,0.0002437538086532602
-60.935647,14.600798,0.1785038896841838,0.0036900369003690036
-61.0271,14.6183,0.1325034357384372,0.0005277044854881266
-61.0340023045,14.6161149735,0.16444456276083558,0.002285714285714286
-61.01119,14.6139,0.1544482166667257,0.0015420200462606013
-60.962346,14.509887,0.15215414028595545,0.0013986013986013986
-61.00535,14.6187,0.13165449921062297,0.0005026388539834129
-60.918653,14.530763,0.17186270204229376,0.0029717682020802376
-60.915445,14.761173,0.15372704148613042,0.0014958863126402393
-61.0028,14.6045,0.20511990258137494,0.007633587786259542
-60.955354,14.670292,0.16135637616624146,0.002034587995930824
-60.962199,14.514471,0.15215414028595545,0.0013986013986013986
-61.033722,14.653255,0.14297169207009125,0.0009170105456212746
-61.097036,14.609426,0.30341307554227914,0.037037037037037035
-61.054,14.60718,0.12092253815250495,0.00025614754098360657
-61.05928,14.60805,0.12092253815250495,0.00025614754098360657
-61.0349035265,14.633292444,0.14334147177031822,0.0009337068160597573
-61.0203,14.6183,0.132457187931732,0.0005263157894736842
-60.9904,14.62284,0.16170373929150425,0.002061855670103093
-60.975344,14.523607,0.14781880835162556,0.0011534025374855825
-60.964057,14.602605,0.36067376022224085,0.0625
-61.0830306847,14.6085868929,0.13007676623010664,0.00045840018336007336
-61.0652518272,14.6129727796,0.12859197526605415,0.00041946308724832214
-60.9586286545,14.7316113317,0.16937673618781443,0.002728512960436562
-60.99327,14.6204,0.16170373929150425,0.002061855670103093
-61.06031,14.61661,0.12859197526605415,0.00041946308724832214
-60.862584,14.474024,0.1498935792978906,0.001266624445851805
-60.9729208052,14.5586304256,0.20851619571212315,0.008264462809917356
-60.9806871414,14.6250845238,0.21443402172070247,0.009433962264150943
-60.9973686934,14.5998013653,0.20511990258137494,0.007633587786259542
-60.840182,14.513154,0.23955611574701857,0.015384615384615385
-60.99,14.5958,0.2506903984389969,0.018518518518518517
-61.07188,14.60936,0.11919053644159311,0.00022714366837024418
-61.01007,14.61315,0.1544482166667257,0.0015420200462606013
-61.06089,14.61577,0.12859197526605415,0.00041946308724832214
-61.0151,14.6268,0.132457187931732,0.0005263157894736842
-61.0345888138,14.6168624531,0.16444456276083558,0.002285714285714286
-61.00837,14.62706,0.1365528728628117,0.0006600660066006601
-61.06907,14.6049,0.12652763830140754,0.0003694808793644929
-61.04045,14.62756,0.14334147177031822,0.0009337068160597573
-60.9894,14.6255,0.16170373929150425,0.002061855670103093
-60.981096,14.764645,0.16761237088628497,0.002564102564102564
-60.9989976885,14.5982716861,0.25973030217227155,0.02127659574468085
-60.9897422793,14.6227452776,0.16170373929150425,0.002061855670103093
-61.02718,14.61106,0.16429062103753578,0.0022727272727272726
-61.07877,14.61129,0.12731118848161002,0.0003878975950349108
-60.8952,14.494042,0.173266949911753,0.003115264797507788
-60.98748,14.61989,0.16170373929150425,0.002061855670103093
-61.07293,14.6343,0.12522721920514968,0.0003403675970047651
-61.0361623766,14.618343554,0.12980421276870052,0.0004510599909788002
-61.04681,14.61033,0.1202016721110002,0.0002437538086532602
-61.01964,14.62083,0.132457187931732,0.0005263157894736842
-61.029,14.618,0.16429062103753578,0.0022727272727272726
-61.0067172,14.61840979,0.13165449921062297,0.0005026388539834129
-61.0718,14.6096,0.11919053644159311,0.00022714366837024418
-60.98573,14.65135,0.1757880496616162,0.00338409475465313
-61.00207,14.60356,0.20511990258137494,0.007633587786259542
-61.0655,14.6098,0.12859197526605415,0.00041946308724832214
-61.0052,14.61829,0.13165449921062297,0.0005026388539834129
-61.04324,14.5988,0.23617733727628992,0.014492753623188406
-61.07805,14.622,0.12919876584560838,0.00043506634761801175
-60.95954597,14.6174576623,0.18246047841995375,0.004166666666666667
-60.99465,14.66221,0.48089834696298783,0.125
-61.034213,14.537753,0.13727173419935224,0.0006858710562414266
-60.885901,14.463475,0.1736442188571542,0.0031545741324921135
-61.04013,14.61235,0.16444456276083558,0.002285714285714286
-61.0134,14.62643,0.132457187931732,0.0005263157894736842
-61.0597229013,14.6322266762,0.12364780890749469,0.0003073613032119256
-61.00139,14.61805,0.14674498569846664,0.0010976948408342481
-60.9892702103,14.6276642369,0.1608594760130434,0.001996007984031936
-61.05214,14.6068,0.12092253815250495,0.00025614754098360657
-60.9891128558,14.6304826771,0.1608594760130434,0.001996007984031936
-61.01082,14.61352,0.1544482166667257,0.0015420200462606013
-60.974786,14.523966,0.14781880835162556,0.0011534025374855825
-60.976653,14.736557,0.17402795669430518,0.003194888178913738
-61.07118,14.60841,0.1238396172274822,0.0003112356053532524
-61.07864,14.61323,0.12731118848161002,0.0003878975950349108
-61.02853,14.61798,0.16429062103753578,0.0022727272727272726
-61.05529,14.63504,0.1278045766862161,0.00039984006397441024
-61.0422,14.61166,0.1202016721110002,0.0002437538086532602
-60.99414,14.61959,0.16170373929150425,0.002061855670103093
-60.923352,14.468518,0.13828105275383443,0.0007233273056057866
-61.165239,14.678003,0.15249741203822265,0.0014194464158978
-60.99402,14.61457,0.13374279184225693,0.0005659309564233164
-61.072,14.6285,0.12522721920514968,0.0003403675970047651
-61.184154,14.712551,0.15056080818364337,0.001304631441617743
-61.07327,14.60519,0.1238396172274822,0.0003112356053532524
-60.928288,14.61852,0.36067376022224085,0.0625
-60.9895,14.6268,0.1608594760130434,0.001996007984031936
-61.06882,14.60781,0.12652763830140754,0.0003694808793644929
-61.0831,14.6156,0.12731118848161002,0.0003878975950349108
-61.07054,14.61242,0.11919053644159311,0.00022714366837024418
-61.04981,14.60811,0.1330418244531085,0.000544069640914037
-61.06019,14.61679,0.12859197526605415,0.00041946308724832214
-61.08733,14.60652,0.13007676623010664,0.00045840018336007336
-61.033216,14.788674,0.1744183629935754,0.003236245954692557
-61.033961,14.536257,0.15176979184844952,0.001375515818431912
-60.9886,14.62144,0.16170373929150425,0.002061855670103093
-60.999898911,14.5995037367,0.25973030217227155,0.02127659574468085
-60.99208,14.64067,0.15271327735172285,0.0014326647564469914
-61.03664,14.63108,0.14334147177031822,0.0009337068160597573
-61.0482,14.61444,0.1202016721110002,0.0002437538086532602
-61.06776,14.63238,0.12364780890749469,0.0003073613032119256
-60.99773,14.59924,0.25973030217227155,0.02127659574468085
-61.03295,14.61788,0.16444456276083558,0.002285714285714286
-61.04497,14.61194,0.1202016721110002,0.0002437538086532602
-61.00463,14.61461,0.1544482166667257,0.0015420200462606013
-61.03712,14.61346,0.16444456276083558,0.002285714285714286
-61.07146,14.60961,0.11919053644159311,0.00022714366837024418
-60.973799,14.524137,0.14781880835162556,0.0011534025374855825
-61.06651,14.60684,0.12652763830140754,0.0003694808793644929
-61.04816,14.61479,0.1202016721110002,0.0002437538086532602
-61.02766,14.61812,0.1325034357384372,0.0005277044854881266
-61.05335,14.61212,0.11933177140370167,0.00022941041523285156
-61.0528,14.61401,0.11933177140370167,0.00022941041523285156
-61.07205,14.62851,0.12522721920514968,0.0003403675970047651
-61.0599474519,14.6169068752,0.12859197526605415,0.00041946308724832214
-61.05343,14.59903,0.1361163655825682,0.0006447453255963894
-60.962668,14.486038,0.5581106265512472,0.16666666666666666
-60.9812664986,14.5949700352,0.18812318138149772,0.004914004914004914
-60.94532,14.54551,0.16853258732219525,0.0026490066225165563
-60.9845495224,14.594686244,0.18812318138149772,0.004914004914004914
-60.9944,14.6193,0.16170373929150425,0.002061855670103093
-61.0289,14.6182,0.1325034357384372,0.0005277044854881266
-61.04004,14.6361,0.14334147177031822,0.0009337068160597573
-61.06937,14.60816,0.1238396172274822,0.0003112356053532524
-61.07935,14.60179,0.13007676623010664,0.00045840018336007336
-61.00324,14.61047,0.12804516653083256,0.0004057618178129438
-60.98891,14.62305,0.16170373929150425,0.002061855670103093
-60.99,14.63,0.1608594760130434,0.001996007984031936
-60.98861,14.64783,0.1757880496616162,0.00338409475465313
-61.09893,14.616594,0.15067950788404183,0.0013114754098360656
-61.0692,14.60786,0.1238396172274822,0.0003112356053532524
-61.022519,14.670287,0.15101015504209003,0.0013306719893546241
-61.0145330431,14.634323603,0.12942952067651292,0.0004411116012351125
-61.00943,14.63056,0.1365528728628117,0.0006600660066006601
-60.99517,14.61745,0.12804516653083256,0.0004057618178129438
-60.97268,14.65818,0.1679756636589146,0.0025974025974025974
-61.0549,14.62505,0.1271891684734674,0.00038498556304138594
-61.07244,14.63008,0.12522721920514968,0.0003403675970047651
-61.02804,14.61809,0.1325034357384372,0.0005277044854881266
-61.05609,14.62053,0.1271891684734674,0.00038498556304138594
-60.940132,14.684334,0.14316973720459816,0.000925925925925926
-61.07809,14.6207,0.12919876584560838,0.00043506634761801175
-61.05411,14.63235,0.1278045766862161,0.00039984006397441024
-60.98608,14.65657,0.17862176294030402,0.003703703703703704
-60.99074,14.64532,0.1757880496616162,0.00338409475465313
-61.0717,14.6166,0.11919053644159311,0.00022714366837024418
-61.04578,14.61529,0.1202016721110002,0.0002437538086532602
-61.07285,14.62235,0.12919876584560838,0.00043506634761801175
-60.97819,14.62896,0.28599966750267436,0.030303030303030304
-61.02176,14.61821,0.132457187931732,0.0005263157894736842
-61.05178,14.60888,0.12092253815250495,0.00025614754098360657
-61.06558,14.60982,0.12859197526605415,0.00041946308724832214
-61.04644,14.60119,0.1330418244531085,0.000544069640914037
-61.06412,14.60446,0.12652763830140754,0.0003694808793644929
-61.06336,14.60336,0.12652763830140754,0.0003694808793644929
-61.0648602247,14.6131285055,0.12859197526605415,0.00041946308724832214
-61.0786,14.6236,0.13287430610093867,0.0005389382915656157
-60.9980034828,14.5971503768,0.25973030217227155,0.02127659574468085
-60.9947,14.59672,0.2506903984389969,0.018518518518518517
-61.05627,14.60527,0.12092253815250495,0.00025614754098360657
-60.99457,14.66245,0.48089834696298783,0.125
-61.0511,14.62404,0.1271891684734674,0.00038498556304138594
-61.05325,14.61503,0.11933177140370167,0.00022941041523285156
-61.023114,14.67094,0.15101015504209003,0.0013306719893546241
-60.97233,14.65664,0.1679756636589146,0.0025974025974025974
-60.9909,14.64514,0.1757880496616162,0.00338409475465313
-61.07069,14.60989,0.11919053644159311,0.00022714366837024418
-60.981417,14.507192,0.1782117710628721,0.003656307129798903
-60.9899353981,14.675296138,0.17125671448389368,0.002911208151382824
-61.06822,14.6074,0.12652763830140754,0.0003694808793644929
-61.05593,14.6162,0.11933177140370167,0.00022941041523285156
-60.84765,14.558392,0.2484254983984692,0.017857142857142856
-60.98718,14.59579,0.2506903984389969,0.018518518518518517
-60.99767,14.61637,0.12804516653083256,0.0004057618178129438
-60.97511,14.64916,0.19827795135597165,0.0064516129032258064
-61.0424,14.60774,0.1330418244531085,0.000544069640914037
-61.03896,14.62085,0.12980421276870052,0.0004510599909788002
-61.07442,14.60905,0.1238396172274822,0.0003112356053532524
-61.05229,14.61373,0.11933177140370167,0.00022941041523285156
-61.01018,14.64571,0.14486995069609598,0.0010050251256281408
-61.03056,14.61795,0.16429062103753578,0.0022727272727272726
-61.05263,14.61181,0.11933177140370167,0.00022941041523285156
