LAT,LON,SPEED,COURSE,HEADING,ELAPSED,SHIPNAME,SHIPTYPE,SHIP_ID,TYPE_IMG,TYPE_NAME,STATUS_NAME,DESTINATION,FLAG,LENGTH,ROT,WIDTH,L_FORE,W_LEFT,DWT,GT_SHIPTYPE
26.12667,-75.185,120.0,257.0,,14,[SAT-AIS],8,TkRnME1EY3dORGcwTURjd05EZzBNQT09LWZGZ3BlR3BUYzVXN21Qa2hRSno4QXc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.12352,-78.42001,125.0,10.0,109.0,203,FOS DA VINCI,8,213780,,,,LTBOT,MT,250.0,,43.0,208.0,27.0,115878.0,71.0
25.91698,-77.7305,120.0,107.0,,10,[SAT-AIS],8,TWpNME1qTTFNak0wTWpNMU1qTTBNZz09LThpeVdGUHhLcUYvVjFNWnRaOHMzUHc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.52762,-78.76588,0.0,302.0,220.0,4,MSC ADONIS,7,3603412,,,,BSFPO,LR,300.0,0.0,48.0,233.0,32.0,115639.0,11.0
28.61497,-70.49875,125.0,243.0,,7,[SAT-AIS],8,TlRjeE9UQTJOVGN4T1RBMk5UY3hPUT09LTZjc1hQUFkrYUJUMG1NR3kyYzV1NWc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.86336,-77.02258,179.0,143.0,142.0,48,ZIM XIAMEN,7,3568000,,,,KINGSTON,LR,299.0,0.0,48.0,227.0,18.0,111884.0,11.0
26.67667,-76.885,160.0,144.0,,2,[SAT-AIS],7,TkRjNU5qUTRORGM1TmpRNE5EYzVOZz09LUlsYVhCNXZiUjNpSjRrcWEwNUNrSVE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
30.35333,-77.175,100.0,217.0,,2,[SAT-AIS],8,TnpZNE1UZ3dOelk0TVRnd056WTRNUT09LXNkM3lzVEU0dWkvOWR0R1NIclFXUWc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
25.90711,-79.35586,113.0,29.0,33.0,59,MSC RACHELE,7,415080,,,,BSFPO,PA,334.0,0.0,42.0,243.0,26.0,107366.0,11.0
26.05667,-79.25833,110.0,40.0,,3,[SAT-AIS],7,TmpVMU5EYzVOalUxTkRjNU5qVTFOQT09LTBSZTQwTmo1UVNRcjR0WEU2cGt5ekE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
32.6002,-79.58549,88.0,120.0,122.0,1168,MSC TORONTO,7,152756,,,,MAPTM,PT,324.0,0.0,42.0,249.0,18.0,105084.0,11.0
29.75333,-75.64333,140.0,111.0,,6,[SAT-AIS],7,TnpBNE5EWXpOekE0TkRZek56QTROQT09LWRBZEthdkxxbmJhc0ROT2d1d3ZnQUE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
32.50358,-78.91458,110.0,57.0,58.0,3,MSC GREENWICH,7,714568,,,,NEW YORK,PT,334.0,0.0,42.0,0.0,0.0,101847.0,11.0
26.08918,-78.42125,169.0,103.0,102.0,282,CMA CGM ATTILA,7,149929,,,,EGSUZ,MT,334.0,0.0,42.0,244.0,17.0,101473.0,11.0
25.76728,-77.0776,164.0,70.0,,11,[SAT-AIS],7,TnpnME1UVTROemcwTVRVNE56ZzBNUT09LTJsVU9DRzlTQnp4WGxwSXFxWVdRWlE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
22.40333,-68.425,140.0,268.0,,8,[SAT-AIS],8,TkRZek1URTFORFl6TVRFMU5EWXpNUT09LXBYMzRYZGtmWlpQN0thUXJsNnhZcWc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
25.83113,-76.5901,160.0,7.0,72.0,1134,FLEX ENDEAVOUR,8,5163870,,,,OPEN SEA FOR ORDERS,MH,294.0,,46.0,238.0,21.0,95803.0,18.0
27.15,-71.17167,150.0,74.0,,2,[SAT-AIS],8,TVRjd016WTRNVGN3TXpZNE1UY3dNdz09LUR4WUVDaXpOVFRrcFZGWG9UcnNBRUE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
25.91833,-77.80666,180.0,294.0,,3,[SAT-AIS],8,TkRjNU9ERTJORGM1T0RFMk5EYzVPQT09LTl4L281dUYzd3dtM1oxWis1MlFIZ0E9PQ==,8.0,Tanker,Restricted Manoeuvrability,,,,,,,,,
25.77053,-76.73557,182.0,7.0,73.0,1083,FLEX VIGILANT,8,6504589,,,,OPEN SEA FOR ORDERS,MH,297.0,,46.0,230.0,26.0,93764.0,18.0
27.09368,-70.79994,180.0,75.0,,9,[SAT-AIS],8,TWpBMU5qazVNakExTmprNU1qQTFOZz09LW9jL3dpK1BlcFVpb2NFTUR5dmRUbFE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
23.6631,-69.34787,193.0,244.0,,11,[SAT-AIS],8,T0RVNE1EYzJPRFU0TURjMk9EVTRNQT09LUpLWWpVUWQvZnJURXdDUUVsSVI4RUE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
27.99379,-70.53262,135.0,249.0,,18,[SAT-AIS],8,TnpNeE1qZ3pOek14TWpnek56TXhNZz09LUVmdFdLUmxNdXY4b2dSS0JSQTJ4RVE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.04573,-77.81743,193.0,127.0,129.0,689,DIAMOND GAS VICTORIA,8,6633607,,,,FR IRK,SG,297.0,0.0,46.0,230.0,26.0,89760.0,18.0
26.275,-74.24333,180.0,77.0,,17,[SAT-AIS],8,T1RZMU9USXdPVFkxT1RJd09UWTFPUT09LUJqZ3J5dlV4a3lIRWFUWDAzb0pKK0E9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.10678,-78.43335,159.0,109.0,110.0,116,HOEGH GALLEON,8,5887768,,,,ROTTERDAM,SG,297.0,0.0,43.0,240.0,16.0,86057.0,18.0
25.93167,-77.89667,160.0,116.0,,1,[SAT-AIS],8,TWpVMk1UUXpNalUyTVRRek1qVTJNUT09LXRGRFp4aTArRG4zLzIrQjVIMmZvK1E9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
25.35561,-75.9688,194.0,117.0,117.0,28,MONTE ALEGRE,7,153013,,,,USPEF>BRSSZ,SG,272.0,0.0,40.0,213.0,17.0,83440.0,11.0
25.31885,-75.89146,192.0,117.0,,13,[SAT-AIS],7,TWpFd05UY3dNakV3TlRjd01qRXdOUT09LWNOS0FmMnRmMVB4U1Y4UnU4SE16NFE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
25.80077,-76.79562,131.0,5.0,56.0,1073,NORD ANDROMEDA,7,6841519,,,,ESCAR,SG,229.0,,32.0,198.0,22.0,82251.0,6.0
27.6132,-72.90232,134.0,64.0,,5,[SAT-AIS],7,TmprMk5qWXlOamsyTmpZeU5qazJOZz09LWVXZ0tONU9mdkNLL0RPTllBczFTTEE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
27.56574,-78.86842,151.0,252.0,,10,[SAT-AIS],7,TXpZNE5qUXlNelk0TmpReU16WTROZz09LUNndkRoQ3JvbCtKdVZKUW1OTXI0QWc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.085,-78.45333,110.0,287.0,,4,[SAT-AIS],7,TnpNNU1UWTJOek01TVRZMk56TTVNUT09LTArMkg1V2FIZ0ZiUFBmYVAyNmpTTFE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.12848,-78.5621,121.0,106.0,102.0,506,WORLD PROSPER,7,6692861,,,,EG SUZ,PA,228.0,0.0,32.0,197.0,21.0,82065.0,6.0
25.84644,-76.82507,115.0,76.0,,9,[SAT-AIS],7,TXpFME16UTJNekUwTXpRMk16RTBNdz09LWVWRERuY3h3Y1NwcW5NMitqc0E1aEE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
25.74414,-77.06693,124.0,7.0,75.0,1027,ALKIMOS HERACLES,7,417724,,,,NL RTM,PA,228.0,,32.0,204.0,21.0,81922.0,6.0
27.08833,-73.43166,120.0,67.0,,3,[SAT-AIS],7,TWprNE1ERTBNams0TURFME1qazRNQT09LVVYZVNrRHB0OW9QcWFXUkl5MXBOQXc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
22.21833,-68.96833,110.0,61.0,,8,[SAT-AIS],7,TWpRME1URTNNalEwTVRFM01qUTBNUT09LWI5ajRCZWxST1BCeVdMQjRZUFFtNVE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.8886,-79.25317,118.0,326.0,325.0,838,MSC BOSPHORUS,7,419385,,,,US NYC,CY,299.0,0.0,40.0,226.0,20.0,81171.0,11.0
29.37167,-78.32,110.0,24.0,,2,[SAT-AIS],7,T0RZd01EazJPRFl3TURrMk9EWXdNQT09LUdpMTZtNDZXU01sTmhrT3NNQjAwQmc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
21.59833,-73.96333,110.0,0.0,,8,[SAT-AIS],7,TnpBNU5EYzNOekE1TkRjM056QTVOQT09LVdXc3I0ZXZreEdnbk9QTVUxN2I5QXc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
28.34702,-68.44735,102.0,71.0,,20,[SAT-AIS],7,T0RRek16WTNPRFF6TXpZM09EUXpNdz09LUVvOFhESzZwMlBmYU5BckVPeCtyZWc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
27.46613,-69.82619,101.0,62.0,,3,[SAT-AIS],7,TnpBd05qWTJOekF3TmpZMk56QXdOZz09LStxL3VDUE1EUk5sOS9zWDl0TmdLNVE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
29.21822,-69.07283,114.0,68.0,,3,[SAT-AIS],7,TXpJNE1UWXlNekk0TVRZeU16STRNUT09LXV2d3N4czVsSUdNQWRWUmdPVzlERnc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
28.215,-68.18833,100.0,177.0,,10,[SAT-AIS],8,TVRReE5USTFNVFF4TlRJMU1UUXhOUT09LUw4QVBsc0ROZjdmQjN3aW5QN1pSZUE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
25.7919,-77.20337,121.0,284.0,,8,[SAT-AIS],7,T1RFMU5URXhPVEUxTlRFeE9URTFOUT09LW55dVp3Y3F2THk0TVJhWitMOU9YTUE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
27.6916,-79.12305,11.0,332.0,,18,[SAT-AIS],7,TWpVeU5ESXdNalV5TkRJd01qVXlOQT09LU1WU21HenhDMFJ4Tjd2MERpTnBwU1E9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
18.43274,-68.22648,187.0,2.0,25.0,837,NYK ROMULUS,7,725701,,,,CA HAL,SG,294.0,,32.0,223.0,24.0,65883.0,11.0
23.02092,-67.38678,197.0,9.0,,4,[SAT-AIS],7,TWpBd05qY3lNakF3TmpjeU1qQXdOZz09LUUyK3ZIUjdvbzNZaTlIamdZbFFzeGc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.32198,-79.06229,122.0,221.0,221.0,116,AURORA N,8,464165,,,,BAHAMAS,PA,228.0,0.0,32.0,192.0,8.0,63495.0,71.0
26.07,-79.37,110.0,211.0,,3,[SAT-AIS],8,TnpRMk5qQXpOelEyTmpBek56UTJOZz09LWdLS3VpeEI5dFp3eWpQZ044M1EwV2c9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
28.73689,-68.96067,116.0,74.0,,15,[SAT-AIS],7,TkRnd01qZ3dORGd3TWpnd05EZ3dNZz09LVNWOGlsQmxPQU5MY2hBOXMrU0N1WlE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
30.265,-71.245,120.0,255.0,,7,[SAT-AIS],7,TVRjd01qQXpNVGN3TWpBek1UY3dNZz09LXZLaDErWHNBemFxNWgrYUZidWFUZHc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.11833,-74.15,80.0,3.0,,7,[SAT-AIS],7,TmpnNE9EZzVOamc0T0RnNU5qZzRPQT09LXR1eXRzeXVubFhLTmJieEFTQzR2Rnc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
27.64167,-71.89167,120.0,66.0,,3,[SAT-AIS],7,T0RNMU9EYzBPRE0xT0RjME9ETTFPQT09LVZpZmFOc0VFcFhmVjNRNE9RSzZmUGc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
24.06394,-74.8802,6.0,280.0,,5,[SAT-AIS],7,TnpneU5UYzVOemd5TlRjNU56Z3lOUT09LVZVdTA0Z2w3eFVEZk1oc09SRHh3MVE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.24353,-75.97078,117.0,243.0,,46,[SAT-AIS],7,TXpVM09EWTBNelUzT0RZME16VTNPQT09LXhGUHRmZW1WV0FXUGU4VWl2OFRiVHc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
27.29167,-72.87666,120.0,244.0,,14,[SAT-AIS],7,TnpJNU5EWTNOekk1TkRZM056STVOQT09LVFaZFZ6WFJxanZQQkdDeXM4U210NlE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.2748,-73.33915,128.0,260.0,,60,[SAT-AIS],7,T1Rnek5UWTNPVGd6TlRZM09UZ3pOUT09LVFzanBWNUVYT29JSGNlQ2J0WUJvZkE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
28.35078,-71.46716,111.0,64.0,,19,[SAT-AIS],7,TXpNNU5EUTNNek01TkRRM016TTVOQT09LXo1Tkc3TmtjTHNWKzIxU0xHZytMMEE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
25.76121,-77.32247,160.0,10.0,104.0,984,ASTOMOS EARTH,8,465521,,,,BE ANR,PA,230.0,,36.0,193.0,25.0,55250.0,19.0
26.61565,-72.7141,158.0,76.0,,13,[SAT-AIS],8,TWpNd09UZ3dNak13T1Rnd01qTXdPUT09LWVNSzN4NDdOSytGeFl2dFJld3FmYnc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.73275,-79.37814,151.0,0.0,5.0,613,GAS AQUARIUS,8,5137160,,,,EG AIS,HK,226.0,,37.0,188.0,22.0,54656.0,19.0
28.78058,-78.28949,150.0,54.0,,12,[SAT-AIS],8,TmpneE1qZzJOamd4TWpnMk5qZ3hNZz09LWxxUk4yTmtaRjdwRW8wWDM0TG04TFE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
31.53587,-79.87798,76.0,120.0,124.0,398,PRO GRACE,7,386685,,,,SGSIN,PA,203.0,0.0,37.0,178.0,22.0,53896.0,10.0
31.05798,-78.92581,92.0,121.0,,23,[SAT-AIS],7,T0RneU5UazFPRGd5TlRrMU9EZ3lOUT09LVB4Y05WelRIbjdoWUlRWkhTR0o2VUE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.13537,-78.76852,114.0,111.0,110.0,30,EVANTHIA,7,715906,,,,GIBRALTAR,PA,190.0,0.0,32.0,162.0,11.0,53284.0,6.0
26.11667,-78.71,110.0,108.0,,13,[SAT-AIS],7,TmprNE9URTJOams0T1RFMk5qazRPUT09LU5lWFRic2k1UzdjbllRRmI4TSt1U0E9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
24.31167,-74.74834,160.0,0.0,,18,[SAT-AIS],7,TnpjNU9UY3lOemM1T1RjeU56YzVPUT09LWc1bVZIb1FyMkNiY2hXeGZ0RXRybnc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
29.70667,-74.39833,170.0,0.0,,2,[SAT-AIS],7,TmpRMk5EQTVOalEyTkRBNU5qUTJOQT09LWlGRFZWSDlIME9MYW9BZmdRd1FnYkE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.32917,-74.055,127.0,258.0,,11,[SAT-AIS],8,TWpreU1qWXdNamt5TWpZd01qa3lNZz09LVVab3ZyMGZGOEl6VVR0NE5LQXdldGc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.40794,-79.42643,135.0,354.0,351.0,1050,ALIAI,8,6491066,,,,US MSY > GB MLF,LR,182.0,0.0,32.0,148.0,23.0,50315.0,88.0
28.14167,-76.47833,120.0,76.0,,3,[SAT-AIS],8,TlRrMk56VXpOVGsyTnpVek5UazJOdz09LXNpNUk4aXZZSHVFdjhFbkdlMy9WV3c9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
30.91453,-73.96687,119.0,220.0,,13,[SAT-AIS],8,T1RjNU9UYzBPVGM1T1RjME9UYzVPUT09LTd3YzVrRFBHZnZVOUc3VVJvOWMrSWc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
29.26833,-70.33833,130.0,258.0,,433,[SAT-AIS],7,T0RJNE9ETXhPREk0T0RNeE9ESTRPQT09LS9yVjFMMzNxR2t4dCtUVHJhZ1k4emc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.54286,-79.37295,134.0,4.0,8.0,423,ARCHON,8,992645,,,,CAMTR,LR,183.0,0.0,32.0,147.0,9.0,50100.0,88.0
27.66338,-78.71494,126.0,75.0,,23,[SAT-AIS],8,T1RneE9EVTNPVGd4T0RVM09UZ3hPQT09LWE2a2VuVXZLVWx2dWxKYWkzQnFIVXc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
22.715,-78.52834,110.0,112.0,,2,[SAT-AIS],8,T0RZek9EUXlPRFl6T0RReU9EWXpPQT09LVlBSUxSYjcwcVYxVzJMQ2ZjcGxKdnc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.68005,-79.09861,148.0,307.0,308.0,35,BULK KING,7,752974,,,,COEYMANS,LR,194.0,0.0,32.0,169.0,15.0,49999.0,6.0
26.74147,-79.18761,152.0,309.0,,11,[SAT-AIS],7,T0RJM01USTNPREkzTVRJM09ESTNNUT09LXhWd0ZBcVBodzRLb2NycnVHK0hIQlE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
23.79904,-67.1433,127.0,307.0,,14,[SAT-AIS],8,TlRFeU5Ua3hOVEV5TlRreE5URXlOUT09LU96c01nNWlJMklELzRkZmd4WU9WMXc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.18127,-78.69612,132.0,107.0,108.0,1,SILVER HEBA,8,1365469,,,,BS NAS,HK,183.0,0.0,32.0,147.0,24.0,49897.0,88.0
26.3344,-79.38136,142.0,180.0,177.0,2,HELLAS MARGARITA,8,5106868,,,,US LCH,MH,183.0,0.0,32.0,147.0,8.0,49879.0,88.0
32.195,-73.57667,120.0,253.0,,13,[SAT-AIS],8,TnpZek9EQTBOell6T0RBME56WXpPQT09LW1EN3EvNjN5T080NXV4ZWxsSnRGTXc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
31.78563,-72.20901,130.0,196.0,,4,[SAT-AIS],8,TWpnek16ZzFNamd6TXpnMU1qZ3pNdz09LUhJYkZTSkZnNkw1dzdPcGJjSUhLS3c9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
22.54667,-78.08167,100.0,122.0,,4,[SAT-AIS],8,TlRVNE5URXlOVFU0TlRFeU5UVTROUT09LVJLdXBGQjRxdk9DdlY3NWdKSU5jSFE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
31.93969,-79.08551,150.0,184.0,179.0,515,BOW SPRING,8,307101,,,,USHOU,NO,182.0,8.0,32.0,149.0,20.0,49429.0,88.0
30.06167,-79.11,120.0,175.0,,4,[SAT-AIS],8,TlRnNE5qazJOVGc0TmprMk5UZzROZz09LVFjemRuZmRUa0QzS2g0MXJUcGxHUVE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
27.77428,-70.18029,111.0,251.0,,3,[SAT-AIS],7,TWpBMU1UUXpNakExTVRRek1qQTFNUT09LWo2OFF4d0k2VEpsUktvdDE1cWFCNHc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
29.43652,-79.08297,145.0,194.0,,28,[SAT-AIS],8,T0RZeU56WTRPRFl5TnpZNE9EWXlOdz09LVhBdmZPNXRURkJ2SllPV3pPcHIxWkE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
33.20375,-78.23862,115.0,182.0,182.0,1149,CHAMPION EBONY,8,310142,,,,NEW ORLEANS,NO,182.0,0.0,32.0,154.0,13.0,46938.0,88.0
29.61,-78.62334,120.0,184.0,,14,[SAT-AIS],8,TkRZeU1qQTJORFl5TWpBMk5EWXlNZz09LTd5b0RES0dBaUNqbWVLbnFNWFFMdkE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.61975,-79.11819,139.0,327.0,327.0,900,PYXIS KARTERIA,8,733251,,,,NYK US,MH,183.0,0.0,32.0,148.0,10.0,46652.0,88.0
29.41833,-77.82,130.0,33.0,,14,[SAT-AIS],8,TmpZek9UWXdOall6T1RZd05qWXpPUT09LVVsUVp5SW9ncXMzb3hSaW1OT2Uycnc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
28.19887,-79.98845,121.0,99.0,109.0,684,SAGA PIONEER,7,685552,,,,BR SSZ,HK,199.0,0.0,30.0,170.0,19.0,46559.0,9.0
27.56848,-77.93541,111.0,112.0,,78,[SAT-AIS],7,T1RBeU1UTTNPVEF5TVRNM09UQXlNUT09LWlBWTdYbGpCUE1uaDNJdXJwd3pHVXc9PQ==,7.0,Cargo Vessel,Moored,,,,,,,,,
23.90833,-74.21833,130.0,19.0,,7,[SAT-AIS],8,TmpZMU5EYzNOalkxTkRjM05qWTFOQT09LUdCME80TWhuelBpUU4yczlKR1VkUXc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
27.39958,-73.05792,141.0,244.0,,1,[SAT-AIS],8,T1RJek1UYzVPVEl6TVRjNU9USXpNUT09LWhzbUNwMC9ONUJCSTMxcjd2dEJ2VGc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
29.785,-73.885,110.0,56.0,,3,[SAT-AIS],7,TXpJMk1EQTJNekkyTURBMk16STJNQT09LWp3VzdtUEVzc1VnY1lZSldpNEpHN2c9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
32.58882,-79.57416,106.0,131.0,133.0,1007,MAERSK INVERNESS,7,733066,,,,USCHS>PAMIT,SG,232.0,0.0,32.0,163.0,21.0,41281.0,11.0
29.83333,-76.89333,110.0,162.0,,14,[SAT-AIS],7,T1RrME5ESTBPVGswTkRJME9UazBOQT09LXdVZjZhcGwwcElkZVRwTXJlVVI4R2c9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
32.46539,-69.36616,158.0,86.0,,33,[SAT-AIS],7,TVRnd05EWXhNVGd3TkRZeE1UZ3dOQT09LTVBM0doNVJTQUFkbU1aTmY0eGthbGc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
32.37791,-78.82663,100.0,69.0,67.0,312,TAMESIS,7,307446,,,,USSAV>USBAL,NO,244.0,-11.0,32.0,77.0,12.0,38500.0,122.0
