LAT,LON,SPEED,COURSE,HEADING,ELAPSED,SHIPNAME,SHIPTYPE,SHIP_ID,TYPE_IMG,TYPE_NAME,STATUS_NAME,DESTINATION,FLAG,LENGTH,ROT,WIDTH,L_FORE,W_LEFT,DWT,GT_SHIPTYPE
32.135,-72.71833,120.0,220.0,,6,[SAT-AIS],8,TnpRMU1UZ3dOelExTVRnd056UTFNUT09LVl1NUhCUDNudUZTNmd1NHRJcGgwc0E9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.37802,-78.65498,1.0,332.0,232.0,3,MSC CANDICE,7,410644,,,,BSFPO,PA,336.0,0.0,45.0,260.0,18.0,116932.0,11.0
26.07667,-75.42,130.0,257.0,,3,[SAT-AIS],8,TkRZM01qYzBORFkzTWpjME5EWTNNZz09LWQ4ZlJYQ091MTZIQWFEWlU3cjRiMFE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.12352,-78.42001,125.0,10.0,109.0,252,FOS DA VINCI,8,213780,,,,LTBOT,MT,250.0,,43.0,208.0,27.0,115878.0,71.0
25.847,-77.55077,122.0,121.0,,6,[SAT-AIS],8,TlRjM01qWXpOVGMzTWpZek5UYzNNZz09LXdVMlBwUXF5dW91aEtDM2FDeStrS0E9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.52761,-78.76591,0.0,302.0,220.0,2,MSC ADONIS,7,3603412,,,,BSFPO,LR,300.0,0.0,48.0,233.0,32.0,115639.0,11.0
28.53993,-70.67672,121.0,245.0,,5,[SAT-AIS],8,T1RNNE9Ea3lPVE00T0RreU9UTTRPQT09LTE4NXdzNEtoL2lIL1BBUXZQRlR0bXc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.86336,-77.02258,179.0,143.0,142.0,97,ZIM XIAMEN,7,3568000,,,,KINGSTON,LR,299.0,0.0,48.0,227.0,18.0,111884.0,11.0
26.53667,-76.77167,130.0,146.0,,7,[SAT-AIS],7,TlRNNE9EWTJOVE00T0RZMk5UTTRPQT09LTVsZ3R4eXdrVjJreGpEdUpCYUFPTkE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
30.24,-77.27333,100.0,217.0,,3,[SAT-AIS],8,TXpNNE1ERTFNek00TURFMU16TTRNQT09LW8ra0pWOWdTMG5RVkp3Q0Q2UHAxUGc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.17065,-79.13297,108.0,50.0,52.0,0,MSC RACHELE,7,415080,,,,BSFPO,PA,334.0,0.0,42.0,243.0,26.0,107366.0,11.0
32.6002,-79.58549,88.0,120.0,122.0,1217,MSC TORONTO,7,152756,,,,MAPTM,PT,324.0,0.0,42.0,249.0,18.0,105084.0,11.0
29.68667,-75.43833,140.0,110.0,,7,[SAT-AIS],7,TlRNMU1UWTJOVE0xTVRZMk5UTTFNUT09LWhNQVJBMi9tTWtUWHBHdm1MeVNVOUE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.08918,-78.42125,169.0,103.0,102.0,331,CMA CGM ATTILA,7,149929,,,,EGSUZ,MT,334.0,0.0,42.0,244.0,17.0,101473.0,11.0
25.82567,-76.9045,164.0,67.0,,24,[SAT-AIS],7,TWpNM05qQXlNak0zTmpBeU1qTTNOZz09LWE4M3p6cTJ3am1CUWN4dXI4QUFrMVE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
22.39833,-68.64833,140.0,267.0,,6,[SAT-AIS],8,TmpjeE5qTXlOamN4TmpNeU5qY3hOZz09LWtFVWxheGp2VVNPZXA3ZHQ4QVpUSHc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.88412,-66.89017,188.0,261.0,,10,[SAT-AIS],8,TkRRNU9UZzFORFE1T1RnMU5EUTVPUT09LW5UMTV0YUQyZWlQalZTdzQxQ2RMbGc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
25.83113,-76.5901,160.0,7.0,72.0,1183,FLEX ENDEAVOUR,8,5163870,,,,OPEN SEA FOR ORDERS,MH,294.0,,46.0,238.0,21.0,95803.0,18.0
27.205,-70.95,150.0,74.0,,3,[SAT-AIS],8,TmpJNU9EYzJOakk1T0RjMk5qSTVPQT09LUJTWWVPYlJRamJVTVg1WjVCbkFXelE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.00333,-78.06,170.0,288.0,,4,[SAT-AIS],8,TWpFMk5qUTVNakUyTmpRNU1qRTJOZz09LWtmd0pJa0Q5UzJWQkxvWEJ3d3MwZlE9PQ==,8.0,Tanker,Restricted Manoeuvrability,,,,,,,,,
25.77053,-76.73557,182.0,7.0,73.0,1132,FLEX VIGILANT,8,6504589,,,,OPEN SEA FOR ORDERS,MH,297.0,,46.0,230.0,26.0,93764.0,18.0
27.15685,-70.51044,182.0,76.0,,5,[SAT-AIS],8,Tnpnek5EZ3hOemd6TkRneE56Z3pOQT09LW1WbkRmRmFtMmgxQ0NxRnI1SGxpU0E9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
23.53189,-69.63511,193.0,243.0,,5,[SAT-AIS],8,T0RNNE56VTBPRE00TnpVME9ETTROdz09LVB4N1I2WGExSldudmZva3dEQ0kvOWc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
27.90667,-70.78167,130.0,249.0,,4,[SAT-AIS],8,T0RRMk5qVTJPRFEyTmpVMk9EUTJOZz09LTQyV1EraWFCQXdZSEx5K1VabldHQ1E9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.04573,-77.81743,193.0,127.0,129.0,738,DIAMOND GAS VICTORIA,8,6633607,,,,FR IRK,SG,297.0,0.0,46.0,230.0,26.0,89760.0,18.0
26.34167,-73.93166,180.0,75.0,,9,[SAT-AIS],8,TVRNME5qUXpNVE0wTmpRek1UTTBOZz09LXhTTXJ6WjRvVVBsak9TVXAvVlZQSEE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.10678,-78.43335,159.0,109.0,110.0,165,HOEGH GALLEON,8,5887768,,,,ROTTERDAM,SG,297.0,0.0,43.0,240.0,16.0,86057.0,18.0
25.86667,-77.72166,150.0,110.0,,11,[SAT-AIS],8,TlRjd09EZzNOVGN3T0RnM05UY3dPQT09LU9Wa2w3SDRsRnRKb0gzSi9FYlVGWnc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
25.35561,-75.9688,194.0,117.0,117.0,77,MONTE ALEGRE,7,153013,,,,USPEF>BRSSZ,SG,272.0,0.0,40.0,213.0,17.0,83440.0,11.0
25.18877,-75.6368,189.0,116.0,,12,[SAT-AIS],7,TmpNNU5EWTFOak01TkRZMU5qTTVOQT09LWxjbjdKQklWVjlOV2hzMkJvS2Z5VVE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
25.80077,-76.79562,131.0,5.0,56.0,1122,NORD ANDROMEDA,7,6841519,,,,ESCAR,SG,229.0,,32.0,198.0,22.0,82251.0,6.0
27.68412,-72.73108,135.0,64.0,,9,[SAT-AIS],7,T1RRNE5EYzBPVFE0TkRjME9UUTROQT09LWxSaTBNSmVZVlFPMHpkRTI3ZzFUUmc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
27.51473,-79.07715,154.0,256.0,,14,[SAT-AIS],7,T1RjeE1qUXhPVGN4TWpReE9UY3hNZz09LXZQdktQMnZ5TG9EQ2JtbmFHckk2bGc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.13774,-78.63661,119.0,288.0,288.0,1,VITAKOSMOS,7,1542,,,,USMSY,LR,228.0,0.0,32.0,206.0,21.0,82177.0,6.0
26.12848,-78.5621,121.0,106.0,102.0,555,WORLD PROSPER,7,6692861,,,,EG SUZ,PA,228.0,0.0,32.0,197.0,21.0,82065.0,6.0
25.87574,-76.6664,113.0,81.0,,12,[SAT-AIS],7,TXpJMU16ZzNNekkxTXpnM016STFNdz09LXFVUlpLQ2V1V0dhRDNhWHh1ZE9PWkE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
25.74414,-77.06693,124.0,7.0,75.0,1076,ALKIMOS HERACLES,7,417724,,,,NL RTM,PA,228.0,,32.0,204.0,21.0,81922.0,6.0
27.16,-73.26167,120.0,64.0,,4,[SAT-AIS],7,T0Rrek9EQXdPRGt6T0RBd09Ea3pPQT09LTN6OWRYRldoSGNwcVJ1bjJCZ0hiTEE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
22.29667,-68.81667,110.0,61.0,,6,[SAT-AIS],7,T1RNMk5UTTFPVE0yTlRNMU9UTTJOUT09LVZGMUg3UmpHbWF4SDB0b2RMRHlKcWc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.8886,-79.25317,118.0,326.0,325.0,887,MSC BOSPHORUS,7,419385,,,,US NYC,CY,299.0,0.0,40.0,226.0,20.0,81171.0,11.0
29.5,-78.25833,110.0,21.0,,6,[SAT-AIS],7,T1RVMU5qUTVPVFUxTmpRNU9UVTFOZz09LXpSM2g1cDdoNlpWTVZSTmtVVW53cHc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
21.72833,-73.95667,100.0,41.0,,15,[SAT-AIS],7,Tnprd09ERTVOemt3T0RFNU56a3dPQT09LWhGUHNMdXpQQU82M2FkSVJIbzVTT1E9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
28.40482,-68.24868,102.0,72.0,,4,[SAT-AIS],7,TkRRNE1EQTRORFE0TURBNE5EUTRNQT09LUZWUGx6WHZjbnNaNFVON0R6eGlpdHc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
27.525,-69.69,100.0,65.0,,5,[SAT-AIS],7,TXprME16RXhNemswTXpFeE16azBNdz09LWxyRCtkMHh3a2hoWlRHZlpzbWIxZ0E9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
29.26903,-68.93822,114.0,66.0,,12,[SAT-AIS],7,T0RReU1UWTRPRFF5TVRZNE9EUXlNUT09LVN5VVhVbjcxMWxJWTZvQWlESnYrM0E9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
28.06,-68.18333,100.0,180.0,,8,[SAT-AIS],8,TlRrMU1UQTNOVGsxTVRBM05UazFNUT09LXJIK0JETEx6cldZNEFOUmJnQ2xEUlE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
25.82858,-77.36282,120.0,282.0,,11,[SAT-AIS],7,TXpFME9UazVNekUwT1RrNU16RTBPUT09LVBqVjZuNmlwY2RHRWFPQVFKa2JHYnc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
27.70504,-79.13006,11.0,334.0,,21,[SAT-AIS],7,T1RJd01EVXlPVEl3TURVeU9USXdNQT09LWlUMWNDSndielZ5aHdQOVBDQWhpbmc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
18.43274,-68.22648,187.0,2.0,25.0,886,NYK ROMULUS,7,725701,,,,CA HAL,SG,294.0,,32.0,223.0,24.0,65883.0,11.0
23.14509,-67.3673,193.0,2.0,,30,[SAT-AIS],7,TkRBeU5ETTVOREF5TkRNNU5EQXlOQT09LXJUdXV4aTFqU3FJM1NsNFJQZE1CSlE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.32198,-79.06229,122.0,221.0,221.0,165,AURORA N,8,464165,,,,BAHAMAS,PA,228.0,0.0,32.0,192.0,8.0,63495.0,71.0
25.93167,-79.415,110.0,195.0,,7,[SAT-AIS],8,TVRjME56YzRNVGMwTnpjNE1UYzBOdz09LWpuQXliUUhVQ3ZFOE94WWVmN1FTNUE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
28.79505,-68.77842,112.0,66.0,,11,[SAT-AIS],7,TnpJeE56Z3lOekl4TnpneU56SXhOdz09LWwxUitWSmcwQkpGMytCYU1YaGZSRWc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
30.19667,-71.42834,120.0,245.0,,5,[SAT-AIS],7,TlRBME5UZzFOVEEwTlRnMU5UQTBOUT09LUZtWi9DOVhROEVXU1dFeVhGVW9JYmc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.24167,-74.13333,90.0,1.0,,5,[SAT-AIS],7,TmpZNE9EVTNOalk0T0RVM05qWTRPQT09LVdvbm5GRURiZThUSGNHekdLazZuOUE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
27.70667,-71.72166,120.0,68.0,,4,[SAT-AIS],7,TVRJM01EZzFNVEkzTURnMU1USTNNQT09LTZFRVpUYVRLTmJXZkQyV3dWRXgvUHc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
24.06501,-74.88853,5.0,299.0,,13,[SAT-AIS],7,T0RrME9UTTJPRGswT1RNMk9EazBPUT09LVhkNEQxNi8yTlNDZmJRZmp1WWx5Q0E9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
21.39196,-72.71283,119.0,12.0,,11,[SAT-AIS],7,TlRZeE56WTNOVFl4TnpZM05UWXhOdz09LUlQMXNESHdTN1ZsL3dRQVZ3cjlubHc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.15298,-76.17067,114.0,243.0,,32,[SAT-AIS],7,TlRFeE9UZzJOVEV4T1RnMk5URXhPUT09LUk1aXhVSGQxUE5kaVA5T2VtWUdldWc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
27.20833,-73.075,120.0,246.0,,6,[SAT-AIS],7,TkRrM05qWTRORGszTmpZNE5EazNOZz09LWhJTXdQVjZCNUZCMWJOZkRnUVk4ZVE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.2248,-73.6671,128.0,259.0,,25,[SAT-AIS],7,TVRJNU16UTNNVEk1TXpRM01USTVNdz09LXEwRW5ZTExtem14WExkNTFKZUFwc3c9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
28.43197,-71.27605,111.0,64.0,,8,[SAT-AIS],7,TkRRM09URTFORFEzT1RFMU5EUTNPUT09LTI1SCtHclZtdlRQNzA4dDBMMWkzQ1E9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
25.76121,-77.32247,160.0,10.0,104.0,1033,ASTOMOS EARTH,8,465521,,,,BE ANR,PA,230.0,,36.0,193.0,25.0,55250.0,19.0
26.66893,-72.4573,155.0,76.0,,8,[SAT-AIS],8,TmprNE1EYzROams0TURjNE5qazRNQT09LUN6dTIyYWRMSnY0VU9Vd1EyeWVidVE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.73275,-79.37814,151.0,0.0,5.0,662,GAS AQUARIUS,8,5137160,,,,EG AIS,HK,226.0,,37.0,188.0,22.0,54656.0,19.0
28.89459,-78.11121,150.0,52.0,,14,[SAT-AIS],8,T0RNM05UY3dPRE0zTlRjd09ETTNOUT09LW9zdm4rUFJEL0J4ZDJjdVdjb05sa1E9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
31.53587,-79.87798,76.0,120.0,124.0,447,PRO GRACE,7,386685,,,,SGSIN,PA,203.0,0.0,37.0,178.0,22.0,53896.0,10.0
30.9955,-78.80172,90.0,120.0,,22,[SAT-AIS],7,TXpjd05qTTJNemN3TmpNMk16Y3dOZz09LUVUMEFLb3J6T0tQSk5WWEdhc2t0Zmc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
24.555,-74.73833,160.0,2.0,,13,[SAT-AIS],7,TnpJek5UQTROekl6TlRBNE56SXpOUT09LVZJTU9zWE1aWk81QUZRNVpxMHBBUVE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
29.93833,-74.40166,170.0,0.0,,3,[SAT-AIS],7,TlRNME1qazNOVE0wTWprM05UTTBNZz09LWVnSkZUOUlEVWNWSTU3VkFVTDVHd1E9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.2975,-74.22117,129.0,258.0,,17,[SAT-AIS],8,T1RVMk16WTFPVFUyTXpZMU9UVTJNdz09LXRDNUQ1LzloVUdVOXJlRXhncFpwdXc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.40794,-79.42643,135.0,354.0,351.0,1099,ALIAI,8,6491066,,,,US MSY > GB MLF,LR,182.0,0.0,32.0,148.0,23.0,50315.0,88.0
28.175,-76.31333,120.0,79.0,,10,[SAT-AIS],8,TnpJM05ETTNOekkzTkRNM056STNOQT09LWV6REFTMkZJWnBRY2JzSzFqaUFVOUE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
30.76642,-74.10392,121.0,218.0,,6,[SAT-AIS],8,TnpBMU5EQTROekExTkRBNE56QTFOQT09LS9JS2pQMGJETEl0a3F2eEFyT25VR0E9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
28.865,-72.27834,140.0,256.0,,35,[SAT-AIS],7,T1RZMk5URXhPVFkyTlRFeE9UWTJOUT09LW4yNWUxVG1sR2JYS01WOXI5azIzVFE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.54286,-79.37295,134.0,4.0,8.0,472,ARCHON,8,992645,,,,CAMTR,LR,183.0,0.0,32.0,147.0,9.0,50100.0,88.0
27.66338,-78.71494,126.0,75.0,,72,[SAT-AIS],8,TlRBME5URTBOVEEwTlRFME5UQTBOUT09LXJqeitYVkR5aE9BT09NNERMaDdORWc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
22.665,-78.395,110.0,112.0,,9,[SAT-AIS],8,TnpVNE9ESTFOelU0T0RJMU56VTRPQT09LUtNczZWSmpXRHkwdlRxTEg2VEgxQXc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.68005,-79.09861,148.0,307.0,308.0,84,BULK KING,7,752974,,,,COEYMANS,LR,194.0,0.0,32.0,169.0,15.0,49999.0,6.0
26.8989,-79.25694,146.0,344.0,,18,[SAT-AIS],7,TkRZME1ESXhORFkwTURJeE5EWTBNQT09LW9UTDNVQ2lKY0Z1Mm5IQzFraEEyblE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
23.9196,-67.31364,132.0,307.0,,7,[SAT-AIS],8,TkRrM05EZzBORGszTkRnME5EazNOQT09LUJnUUFRcmQ4L3RhZXV4bkE1czZWc0E9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.14098,-78.54704,137.0,106.0,105.0,13,SILVER HEBA,8,1365469,,,,BS NAS,HK,183.0,0.0,32.0,147.0,24.0,49897.0,88.0
26.13209,-78.51289,138.0,105.0,,5,[SAT-AIS],8,T0RJNU56TTNPREk1TnpNM09ESTVOdz09LWlzT3dyY3VxZGltcG1UWTg3b2RPOUE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.14289,-79.38693,136.0,196.0,196.0,0,HELLAS MARGARITA,8,5106868,,,,US LCH,MH,183.0,-2.0,32.0,147.0,8.0,49879.0,88.0
32.13334,-73.805,130.0,253.0,,5,[SAT-AIS],8,TWprMU16WXhNamsxTXpZeE1qazFNdz09LXh6NGtHMmg4Y1o1Nm9HeEFPc1BPSHc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
31.74834,-72.22556,127.0,202.0,,42,[SAT-AIS],8,TnpVd05UYzNOelV3TlRjM056VXdOUT09LTlraTRSUkF1YnVZekFZV3Q3V05Yd1E9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
22.47667,-77.965,100.0,123.0,,8,[SAT-AIS],8,TkRnNE9EWXpORGc0T0RZek5EZzRPQT09LUJlakF5SVQxRFFqMytWZE9qVGJvRXc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
31.93969,-79.08551,150.0,184.0,179.0,564,BOW SPRING,8,307101,,,,USHOU,NO,182.0,8.0,32.0,149.0,20.0,49429.0,88.0
29.94167,-79.10333,120.0,178.0,,20,[SAT-AIS],8,TkRFMU5URXlOREUxTlRFeU5ERTFOUT09LVMrSEo2N055Q3FWOUFGWXU0Vkk3L1E9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
27.74728,-70.26935,110.0,252.0,,26,[SAT-AIS],7,TkRVME9ETXpORFUwT0RNek5EVTBPQT09LXNHc015c1hTcFpiMFQ0M0UzdW14b2c9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
29.22232,-79.15099,150.0,196.0,,22,[SAT-AIS],8,T0RZME1UWTBPRFkwTVRZME9EWTBNUT09LWgzT2E3VHRaaG4wR2FKMWFaTm00NVE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
33.20375,-78.23862,115.0,182.0,182.0,1198,CHAMPION EBONY,8,310142,,,,NEW ORLEANS,NO,182.0,0.0,32.0,154.0,13.0,46938.0,88.0
29.41833,-78.64333,110.0,185.0,,6,[SAT-AIS],8,T0RNMk16WTFPRE0yTXpZMU9ETTJNdz09LWVqL3N5bzE4M3ZOYksxMzNveVg4VGc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.61975,-79.11819,139.0,327.0,327.0,949,PYXIS KARTERIA,8,733251,,,,NYK US,MH,183.0,0.0,32.0,148.0,10.0,46652.0,88.0
29.6,-77.69334,130.0,37.0,,6,[SAT-AIS],8,TlRNd05UQTVOVE13TlRBNU5UTXdOUT09LWJjV2YvQUtQU01tSmNSUWhKa0JDclE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
28.19887,-79.98845,121.0,99.0,109.0,733,SAGA PIONEER,7,685552,,,,BR SSZ,HK,199.0,0.0,30.0,170.0,19.0,46559.0,9.0
27.45621,-77.5875,110.0,107.0,,19,[SAT-AIS],7,TnpZMU5qZ3hOelkxTmpneE56WTFOZz09LUdubWlhYzZxS3lDZ0NQNVNrWDArV1E9PQ==,7.0,Cargo Vessel,Moored,,,,,,,,,
24.08608,-74.16437,128.0,6.0,,5,[SAT-AIS],8,TWpZeE1UQTFNall4TVRBMU1qWXhNUT09LWM1MEdPdWZTaEsybnd3YTF3akxJMmc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
27.31977,-73.24078,139.0,243.0,,4,[SAT-AIS],8,TXpnNU5ETTRNemc1TkRNNE16ZzVOQT09LVVHQ3hwTVJzRE1TK1VFWlNjVmdkcXc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
29.84,-73.785,110.0,60.0,,19,[SAT-AIS],7,TXpnNU1EWTNNemc1TURZM016ZzVNQT09LS9WbVRwTFE1cnd2RVloMG42YlJpREE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
32.58882,-79.57416,106.0,131.0,133.0,1056,MAERSK INVERNESS,7,733066,,,,USCHS>PAMIT,SG,232.0,0.0,32.0,163.0,21.0,41281.0,11.0
29.65,-76.82166,120.0,161.0,,6,[SAT-AIS],7,TWpZME1UazRNalkwTVRrNE1qWTBNUT09LWM0SllFYzdUajRoMVlFR1lJWHowekE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
32.46539,-69.36616,158.0,86.0,,82,[SAT-AIS],7,TWpnNE9UWTNNamc0T1RZM01qZzRPUT09LUtWKytMYWNZNGJsV1hRUDhhRlhobGc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
32.37791,-78.82663,100.0,69.0,67.0,361,TAMESIS,7,307446,,,,USSAV>USBAL,NO,244.0,-11.0,32.0,77.0,12.0,38500.0,122.0
32.88167,-77.825,90.0,55.0,,9,[SAT-AIS],7,TmpVNE5qZ3hOalU0TmpneE5qVTROZz09LUJ6OEJ6dXZ3NTR6MGtCWDZZZ1h1aXc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
31.84985,-78.84989,127.0,137.0,133.0,401,SSI PROVIDENCE,7,6365807,,,,VILA DO CONDE,MH,179.0,0.0,30.0,152.0,10.0,37899.0,6.0
30.73756,-77.8167,142.0,139.0,,26,[SAT-AIS],7,TVRVMU5EQXhNVFUxTkRBeE1UVTFOQT09LXRxaFViUGQwTlBkSFFKbGQ0R255RUE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
