LAT,LON,SPEED,COURSE,HEADING,ELAPSED,SHIPNAME,SHIPTYPE,SHIP_ID,TYPE_IMG,TYPE_NAME,STATUS_NAME,DESTINATION,FLAG,LENGTH,ROT,WIDTH,L_FORE,W_LEFT,DWT,GT_SHIPTYPE
29.8952,-77.85171,154.0,336.0,,22,[SAT-AIS],7,TnpnM05qRXhOemczTmpFeE56ZzNOZz09LXdDaUppWFVnR0p0OFRFVWlPemFlNFE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
28.79667,-68.05,160.0,41.0,,5,[SAT-AIS],7,TlRJNU5qY3pOVEk1Tmpjek5USTVOZz09LUd1VnJ0Z0w1c0l4OUxwRzliWEk0bnc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
32.31,-72.54333,120.0,222.0,,7,[SAT-AIS],8,TmprMU1qWXlOamsxTWpZeU5qazFNZz09LTdYdkxRTDdmTUlPcVUzRGpvdFYwS2c9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.37443,-78.65243,0.0,320.0,224.0,2,MSC CANDICE,7,410644,,,,BSFPO,PA,336.0,0.0,45.0,260.0,18.0,116932.0,11.0
26.135,-75.13834,130.0,257.0,,10,[SAT-AIS],8,TmpNMU16TTVOak0xTXpNNU5qTTFNdz09LWQ0RzNLN3k5Q0x6c0ZFMmpkSWxRclE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.12352,-78.42001,125.0,10.0,109.0,187,FOS DA VINCI,8,213780,,,,LTBOT,MT,250.0,,43.0,208.0,27.0,115878.0,71.0
25.93223,-77.78775,122.0,106.0,,10,[SAT-AIS],8,TlRNek9UazROVE16T1RrNE5UTXpPUT09LWZGbjB0Skorb1JQdU1Ib3lGbU9vZGc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.52761,-78.76591,0.0,302.0,220.0,6,MSC ADONIS,7,3603412,,,,BSFPO,LR,300.0,0.0,48.0,233.0,32.0,115639.0,11.0
28.63838,-70.44286,125.0,244.0,,6,[SAT-AIS],8,T1RRMU9URTJPVFExT1RFMk9UUTFPUT09LTR0MHdkL0RrN0ZNZ3F2V3k1ZmhHVmc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.86336,-77.02258,179.0,143.0,142.0,32,ZIM XIAMEN,7,3568000,,,,KINGSTON,LR,299.0,0.0,48.0,227.0,18.0,111884.0,11.0
26.75788,-76.94396,174.0,148.0,,7,[SAT-AIS],7,TmpjMk9UQTJOamMyT1RBMk5qYzJPUT09LWV3c3lETTQ3Tk83eUZoNW9DVG1YOUE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
30.41167,-77.12666,100.0,212.0,,10,[SAT-AIS],8,T0RjNE1qRXlPRGM0TWpFeU9EYzRNZz09LXF2WXlqTHl2MlJRWDdiK0JTWmpHY3c9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
25.90711,-79.35586,113.0,29.0,33.0,43,MSC RACHELE,7,415080,,,,BSFPO,PA,334.0,0.0,42.0,243.0,26.0,107366.0,11.0
26.00833,-79.29166,110.0,30.0,,5,[SAT-AIS],7,TWpFMk5qa3pNakUyTmprek1qRTJOZz09LWFubjUvbVo0Z0Rxc3RUUUpGeDR4R0E9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
32.6002,-79.58549,88.0,120.0,122.0,1152,MSC TORONTO,7,152756,,,,MAPTM,PT,324.0,0.0,42.0,249.0,18.0,105084.0,11.0
29.775,-75.705,140.0,111.0,,5,[SAT-AIS],7,T1RRME1qZzNPVFEwTWpnM09UUTBNZz09LXBTeDFxNmlYVlI3WGlaSm4vTUNtemc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
32.47889,-78.95712,111.0,54.0,56.0,2,MSC GREENWICH,7,714568,,,,NEW YORK,PT,334.0,0.0,42.0,0.0,0.0,101847.0,11.0
26.08918,-78.42125,169.0,103.0,102.0,266,CMA CGM ATTILA,7,149929,,,,EGSUZ,MT,334.0,0.0,42.0,244.0,17.0,101473.0,11.0
25.76023,-77.1841,165.0,107.0,,17,[SAT-AIS],7,T0RrMk9EWXhPRGsyT0RZeE9EazJPQT09LW1ydVJBZlZoSDk5dTJtVlZ1TlhPVmc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
22.40833,-68.335,140.0,266.0,,13,[SAT-AIS],8,TXpRd05qQXpNelF3TmpBek16UXdOZz09LTNSNEhRNERFSHUybSsvb3pHcnk0cWc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
25.83113,-76.5901,160.0,7.0,72.0,1118,FLEX ENDEAVOUR,8,5163870,,,,OPEN SEA FOR ORDERS,MH,294.0,,46.0,238.0,21.0,95803.0,18.0
27.12667,-71.27167,150.0,75.0,,7,[SAT-AIS],8,T0RjeU1qZzVPRGN5TWpnNU9EY3lNZz09LWxueWJEYklTeDVxWHVldjNuTGI4d1E9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
25.87833,-77.695,180.0,290.0,,8,[SAT-AIS],8,T0RNNE1ETTBPRE00TURNME9ETTRNQT09LVREVytuRlBIdDJabnNVd2FpZ3BlTGc9PQ==,8.0,Tanker,Restricted Manoeuvrability,,,,,,,,,
25.77053,-76.73557,182.0,7.0,73.0,1067,FLEX VIGILANT,8,6504589,,,,OPEN SEA FOR ORDERS,MH,297.0,,46.0,230.0,26.0,93764.0,18.0
27.06624,-70.91648,178.0,76.0,,14,[SAT-AIS],8,TmpjM09EZzBOamMzT0RnME5qYzNPQT09LVJiMEVDZkU4d2kvUysrUmJUNi9qbVE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
23.70503,-69.25697,196.0,243.0,,12,[SAT-AIS],8,TVRjeU1ETXpNVGN5TURNek1UY3lNQT09LVFDcTFyTHMvRHo1NWlmK3c3ZXZ3VEE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
27.99667,-70.52167,130.0,249.0,,5,[SAT-AIS],8,TkRReU1qZzNORFF5TWpnM05EUXlNZz09LUI5UmJ2ZklBL1BJeDlDSlcxRWpTVFE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.04573,-77.81743,193.0,127.0,129.0,673,DIAMOND GAS VICTORIA,8,6633607,,,,FR IRK,SG,297.0,0.0,46.0,230.0,26.0,89760.0,18.0
26.26167,-74.31,180.0,77.0,,13,[SAT-AIS],8,TXpnNE1qWTRNemc0TWpZNE16ZzRNZz09LXV1RGtzQjFOUWdqMHlRaWFqaXVuL1E9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.10678,-78.43335,159.0,109.0,110.0,100,HOEGH GALLEON,8,5887768,,,,ROTTERDAM,SG,297.0,0.0,43.0,240.0,16.0,86057.0,18.0
25.98833,-78.04833,160.0,109.0,,18,[SAT-AIS],8,T1RreU9UYzVPVGt5T1RjNU9Ua3lPUT09LTY0QllFWW1sUndpUENDOXlvNm1kR3c9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
25.35561,-75.9688,194.0,117.0,117.0,12,MONTE ALEGRE,7,153013,,,,USPEF>BRSSZ,SG,272.0,0.0,40.0,213.0,17.0,83440.0,11.0
25.80077,-76.79562,131.0,5.0,56.0,1057,NORD ANDROMEDA,7,6841519,,,,ESCAR,SG,229.0,,32.0,198.0,22.0,82251.0,6.0
27.58622,-72.96499,133.0,64.0,,5,[SAT-AIS],7,TkRRMU56QXlORFExTnpBeU5EUTFOdz09LW1jNEt3aThjZWxQVXBmWk9kTnNyQUE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
27.59243,-78.77518,150.0,251.0,,15,[SAT-AIS],7,TVRreE1EazJNVGt4TURrMk1Ua3hNQT09LUtudlpxWGNRU0lIYUdVOWl2QzAvSXc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.06333,-78.39167,110.0,293.0,,6,[SAT-AIS],7,T1RJNE56ZzNPVEk0TnpnM09USTROdz09LXFsWUhFcGJDRDEvU3RjSFJqU3ljZ0E9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.12848,-78.5621,121.0,106.0,102.0,490,WORLD PROSPER,7,6692861,,,,EG SUZ,PA,228.0,0.0,32.0,197.0,21.0,82065.0,6.0
25.82729,-76.89819,115.0,72.0,,14,[SAT-AIS],7,TVRFeU1qZ3pNVEV5TWpnek1URXlNZz09LVVGOEVpNXdkL2QyMFBOT1p4OENiZ2c9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
25.74414,-77.06693,124.0,7.0,75.0,1011,ALKIMOS HERACLES,7,417724,,,,NL RTM,PA,228.0,,32.0,204.0,21.0,81922.0,6.0
27.055,-73.51833,120.0,66.0,,11,[SAT-AIS],7,TlRrd016TTFOVGt3TXpNMU5Ua3dNdz09LW13SkNXbEcwR3BxT1JZblBmZ3EyOFE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
22.195,-69.01334,110.0,59.0,,7,[SAT-AIS],7,TmpBMU5UY3lOakExTlRjeU5qQTFOUT09LVZJdFQvYzRTMmlseTg5ajVESFhvTWc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.8886,-79.25317,118.0,326.0,325.0,822,MSC BOSPHORUS,7,419385,,,,US NYC,CY,299.0,0.0,40.0,226.0,20.0,81171.0,11.0
29.29333,-78.35833,110.0,23.0,,13,[SAT-AIS],7,TWprd01UTTNNamt3TVRNM01qa3dNUT09LTBFQ1FKcHNqdFdRTFF2SE5ZcEdTbVE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
21.53333,-73.96333,110.0,0.0,,13,[SAT-AIS],7,TkRFM05qWXlOREUzTmpZeU5ERTNOZz09LVBVdUdxb0ZFdi9IdFZJYUJtWnE3NVE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
28.33917,-68.47501,102.0,71.0,,13,[SAT-AIS],7,T0RreE1EZ3lPRGt4TURneU9Ea3hNQT09LXloTlFDU2RLVGpRWU1ySnZCS01Qd1E9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
27.44167,-69.87833,100.0,64.0,,6,[SAT-AIS],7,TlRjM05qRXpOVGMzTmpFek5UYzNOZz09LVJxYUt3eWxNTkNrY1E1Z2h1S211WUE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
29.18048,-69.16692,112.0,65.0,,16,[SAT-AIS],7,TVRBeE9ERTJNVEF4T0RFMk1UQXhPQT09LS9OeEdjenUzY2ZEcXltbDVoaUlIV2c9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
28.25,-68.19167,100.0,176.0,,6,[SAT-AIS],8,T0RNeU5UVTNPRE15TlRVM09ETXlOUT09LUFKQ2JIQU42MTJMc1FPOW1sSVpHMXc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
25.77095,-77.098,118.0,278.0,,20,[SAT-AIS],7,Tnpnek56WXlOemd6TnpZeU56Z3pOdz09LUxIaDhPOVYzVHRMbVAxRnB6V0JyQlE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
27.68321,-79.11695,11.0,321.0,,32,[SAT-AIS],7,TVRNek9ERXlNVE16T0RFeU1UTXpPQT09LTlUWkRiQllyUWxmMisyTkpiYkM0UUE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
18.43274,-68.22648,187.0,2.0,25.0,821,NYK ROMULUS,7,725701,,,,CA HAL,SG,294.0,,32.0,223.0,24.0,65883.0,11.0
22.92611,-67.40305,199.0,8.0,,5,[SAT-AIS],7,TlRJeE1UUXlOVEl4TVRReU5USXhNUT09LVk1TjVHczVabXJjVVhhWFVmVVVKRmc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.32198,-79.06229,122.0,221.0,221.0,100,AURORA N,8,464165,,,,BAHAMAS,PA,228.0,0.0,32.0,192.0,8.0,63495.0,71.0
26.13,-79.29833,110.0,230.0,,14,[SAT-AIS],8,TkRVd01URTJORFV3TVRFMk5EVXdNUT09LU5TTWZZU1dHTDJhUC82WjlhT2dMWXc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
28.73011,-68.98463,115.0,71.0,,6,[SAT-AIS],7,T0RVM016YzVPRFUzTXpjNU9EVTNNdz09LTJCTnRwa2NXNGR5QWRXMEV0UkpSeHc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
30.29333,-71.16833,120.0,245.0,,12,[SAT-AIS],7,T0RFeE1qQTFPREV4TWpBMU9ERXhNZz09LW03ck9qTjNQMHFMd2hBSks3N25OM2c9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.08167,-74.15334,80.0,7.0,,6,[SAT-AIS],7,TkRVMk9EZ3pORFUyT0Rnek5EVTJPQT09LTNQUEhtUUh6bTgxK0duNnR0Q3krZnc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
27.61833,-71.95667,120.0,65.0,,5,[SAT-AIS],7,T0RRM05qWTRPRFEzTmpZNE9EUTNOZz09LUpwdUgrNGl6Smtjd0dNNFd5MXUvMEE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
24.06332,-74.87279,12.0,270.0,,24,[SAT-AIS],7,TmpFMk1EazBOakUyTURrME5qRTJNQT09LXVNdGQxM00rdTNGeTdyS1d0WXZ0bHc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.22024,-76.0219,115.0,243.0,,14,[SAT-AIS],7,TWpVNE9EazJNalU0T0RrMk1qVTRPQT09LS9icHRGOXhQUmxKempOTTFoMmt2S3c9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
27.305,-72.84666,120.0,244.0,,7,[SAT-AIS],7,T1RJM016QTFPVEkzTXpBMU9USTNNdz09LUJoUWwvTDdWMlQwY0lZMVI5WFBXUVE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.2748,-73.33915,128.0,260.0,,44,[SAT-AIS],7,TVRFM05qWTNNVEUzTmpZM01URTNOZz09LTRDeGVSWEd4djhBYWE3dTh6RE5LeFE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
28.34416,-71.48296,111.0,64.0,,8,[SAT-AIS],7,TVRJNE5ETXlNVEk0TkRNeU1USTROQT09LUwrVXloVEN4S21MeFJIM2dmNlQ1VlE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
25.76121,-77.32247,160.0,10.0,104.0,968,ASTOMOS EARTH,8,465521,,,,BE ANR,PA,230.0,,36.0,193.0,25.0,55250.0,19.0
26.59623,-72.79801,159.0,75.0,,15,[SAT-AIS],8,TVRVMU5qUTJNVFUxTmpRMk1UVTFOZz09LUlLR0c5a2ZmZXZoa3ZJWUU5SWx2YUE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.73275,-79.37814,151.0,0.0,5.0,597,GAS AQUARIUS,8,5137160,,,,EG AIS,HK,226.0,,37.0,188.0,22.0,54656.0,19.0
28.75205,-78.3334,149.0,53.0,,8,[SAT-AIS],8,TXpFME5qRTBNekUwTmpFME16RTBOZz09LW5UcTNoSG1qU2RYNlJRTGlsZEExa1E9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
31.53587,-79.87798,76.0,120.0,124.0,382,PRO GRACE,7,386685,,,,SGSIN,PA,203.0,0.0,37.0,178.0,22.0,53896.0,10.0
31.05798,-78.92581,92.0,121.0,,7,[SAT-AIS],7,TXpjM09USTFNemMzT1RJMU16YzNPUT09LTNEcVg1T0JjaWdZdnRESjNtNGNROGc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.13537,-78.76852,114.0,111.0,110.0,14,EVANTHIA,7,715906,,,,GIBRALTAR,PA,190.0,0.0,32.0,162.0,11.0,53284.0,6.0
24.29833,-74.74834,160.0,0.0,,5,[SAT-AIS],7,TlRZNU5UUXlOVFk1TlRReU5UWTVOUT09LWFiQjRkVmFkVnl5QW5ERHQ5VW9SMWc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
29.605,-74.39667,170.0,359.0,,7,[SAT-AIS],7,T0RVM056UXlPRFUzTnpReU9EVTNOdz09LXlWWUprNGdMSWJtSlZMUHJ4TTBCbnc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.354,-73.9385,126.0,257.0,,25,[SAT-AIS],8,TXpRMU56VTVNelExTnpVNU16UTFOdz09LTZVWXIvMlRCenp5aFIyRVdQV2UxU0E9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.40794,-79.42643,135.0,354.0,351.0,1034,ALIAI,8,6491066,,,,US MSY > GB MLF,LR,182.0,0.0,32.0,148.0,23.0,50315.0,88.0
28.125,-76.57166,120.0,79.0,,11,[SAT-AIS],8,TmpBek9Ea3dOakF6T0Rrd05qQXpPQT09LS9raldOWVJGcUUvY1NqNUZiRVBwNWc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
30.94951,-73.93346,120.0,217.0,,11,[SAT-AIS],8,TlRReU5URTNOVFF5TlRFM05UUXlOUT09LWYyaFRVZ2dLTXFZcWhTN09nSlorakE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
29.26833,-70.33833,130.0,258.0,,417,[SAT-AIS],7,TVRNeU1UVXlNVE15TVRVeU1UTXlNUT09LW9PV2crdXFOUEcxZHdpUitHQ1ovckE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
22.76167,-78.655,110.0,110.0,,25,[SAT-AIS],8,T0RNeU5UTXdPRE15TlRNd09ETXlOUT09LUhqaFZRaHpyeCtxZ0FYSmtaVTAwT2c9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.68005,-79.09861,148.0,307.0,308.0,19,BULK KING,7,752974,,,,COEYMANS,LR,194.0,0.0,32.0,169.0,15.0,49999.0,6.0
23.766,-67.09349,126.0,305.0,,14,[SAT-AIS],8,TkRJM056YzFOREkzTnpjMU5ESTNOdz09LTR4UzNMVUQ4T1A1V1g4Szk4WnB2a2c9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.46969,-79.38261,140.0,179.0,177.0,20,HELLAS MARGARITA,8,5106868,,,,US LCH,MH,183.0,0.0,32.0,147.0,8.0,49879.0,88.0
26.44424,-79.38224,139.0,179.0,,13,[SAT-AIS],8,TnpRME1UQTFOelEwTVRBMU56UTBNUT09LUltQXNvVTUvUGp2TDY3NEp6cG1pVlE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
32.21033,-73.52296,130.0,256.0,,11,[SAT-AIS],8,TXpnME9EY3lNemcwT0RjeU16ZzBPQT09LUlGTTl5TEhML2VtTk5PSU5BaXV4MFE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
31.96383,-72.13992,130.0,197.0,,40,[SAT-AIS],8,TmpRNU1ETTVOalE1TURNNU5qUTVNQT09LUpKRytnL1U3ZmVhWHhDcTBnektGK0E9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
22.58167,-78.155,100.0,112.0,,15,[SAT-AIS],8,TlRRMU9ETTBOVFExT0RNME5UUTFPQT09LVJ1c2l3S011U3hEKzhhYTVRcm1rdkE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
31.93969,-79.08551,150.0,184.0,179.0,499,BOW SPRING,8,307101,,,,USHOU,NO,182.0,8.0,32.0,149.0,20.0,49429.0,88.0
30.14833,-79.11,130.0,181.0,,12,[SAT-AIS],8,TXpNME1qY3lNek0wTWpjeU16TTBNZz09LW9zYjdxOWRkZHVjV0NIT0pBckJtaEE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
27.79804,-70.09156,111.0,254.0,,14,[SAT-AIS],7,TlRFMU5USTVOVEUxTlRJNU5URTFOUT09LXB1dHFtMm1rS1BqT2gvd2hqZ0R5MGc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
29.44782,-79.07948,144.0,196.0,,15,[SAT-AIS],8,TkRRd01UazBORFF3TVRrME5EUXdNUT09LWN1NkpCNHV0ZXd5ZWw2WjVNanZDNVE9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
33.20375,-78.23862,115.0,182.0,182.0,1133,CHAMPION EBONY,8,310142,,,,NEW ORLEANS,NO,182.0,0.0,32.0,154.0,13.0,46938.0,88.0
29.64,-78.62167,120.0,183.0,,7,[SAT-AIS],8,TXpBME5URTVNekEwTlRFNU16QTBOUT09LWp4Vks2TkFpYnk4WFZlRVBrRjhKR2c9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
26.61975,-79.11819,139.0,327.0,327.0,884,PYXIS KARTERIA,8,733251,,,,NYK US,MH,183.0,0.0,32.0,148.0,10.0,46652.0,88.0
29.37167,-77.85333,130.0,34.0,,13,[SAT-AIS],8,TWpRNU5Ea3lNalE1TkRreU1qUTVOQT09LWpBcHBTSnR2aG1rOWIwYWtlNnJWRmc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
28.19887,-79.98845,121.0,99.0,109.0,668,SAGA PIONEER,7,685552,,,,BR SSZ,HK,199.0,0.0,30.0,170.0,19.0,46559.0,9.0
27.56848,-77.93541,111.0,112.0,,62,[SAT-AIS],7,T0RZNE1UWXdPRFk0TVRZd09EWTRNUT09LTJWZE5WaHkrTzE2Ym1pNUtjd1RRMHc9PQ==,7.0,Cargo Vessel,Moored,,,,,,,,,
23.86142,-74.23597,131.0,17.0,,5,[SAT-AIS],8,TWprMU56YzRNamsxTnpjNE1qazFOdz09LThRWWdhRUdXcWhJQ1hqVXFRUnhpcWc9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
27.43973,-72.96606,141.0,244.0,,8,[SAT-AIS],8,TnpNME1qYzROek0wTWpjNE56TTBNZz09LWlxU0VodWtoQm52UWIzRm95THNLa2c9PQ==,8.0,Tanker,Underway using Engine,,,,,,,,,
29.745,-73.96,110.0,59.0,,11,[SAT-AIS],7,TmpZek1qa3pOall6TWprek5qWXpNZz09LXdqOGJWcktheG5VdGJUU3BBNHpQMWc9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
32.58882,-79.57416,106.0,131.0,133.0,991,MAERSK INVERNESS,7,733066,,,,USCHS>PAMIT,SG,232.0,0.0,32.0,163.0,21.0,41281.0,11.0
29.88,-76.91167,120.0,160.0,,13,[SAT-AIS],7,TnpJNU5ERTBOekk1TkRFME56STVOQT09LW5RdmI1eTcwaktEVnBvWWRPT01zUFE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
32.46008,-69.48228,153.0,87.0,,40,[SAT-AIS],7,T0Rrd01UZ3lPRGt3TVRneU9Ea3dNUT09LStRUnBpdEVueUk1QTBaaXpGOHBuSEE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
32.37791,-78.82663,100.0,69.0,67.0,296,TAMESIS,7,307446,,,,USSAV>USBAL,NO,244.0,-11.0,32.0,77.0,12.0,38500.0,122.0
32.79167,-78.00166,90.0,59.0,,7,[SAT-AIS],7,TlRJMU5UQTNOVEkxTlRBM05USTFOUT09LVdaVjdxNkZmRUlLMTZhU254R1FLd0E9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
31.84985,-78.84989,127.0,137.0,133.0,336,SSI PROVIDENCE,7,6365807,,,,VILA DO CONDE,MH,179.0,0.0,30.0,152.0,10.0,37899.0,6.0
30.99485,-78.04082,134.0,142.0,,46,[SAT-AIS],7,T0RVeE56VTFPRFV4TnpVMU9EVXhOdz09LU5DcldJd0RqR3QxWmFkNHc0b2JuUUE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
26.36216,-79.35738,122.0,9.0,13.0,150,PACIFIC WAVE,7,5029013,,,,IE FOV,MH,179.0,0.0,29.0,154.0,10.0,37644.0,6.0
26.80128,-79.34288,124.0,359.0,,23,[SAT-AIS],7,TkRRMU9ESTNORFExT0RJM05EUTFPQT09LWVORkxJOXpSMmU3R1B4NWUyZWVaMkE9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
27.44089,-79.18821,149.0,251.0,,51,[SAT-AIS],7,T0RrMU5URXhPRGsxTlRFeE9EazFOUT09LTBLZ3AxNStsVEpJUktyNHZCTXJGS0E9PQ==,7.0,Cargo Vessel,Underway using Engine,,,,,,,,,
